name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
Nikola Jokić,38.0,10.0,14.0,0.714,1.0,3.0,0.333,5.0,5.0,1.0,1.0,17.0,18.0,15.0,1.0,1.0,5.0,2.0,26.0,20.0,1,1,202301310DEN
Aaron Gordon,35.0,6.0,12.0,0.5,1.0,3.0,0.333,2.0,5.0,0.4,2.0,4.0,6.0,6.0,0.0,0.0,0.0,3.0,15.0,22.0,1,1,202301310DEN
Jamal Murray,35.0,10.0,21.0,0.476,7.0,12.0,0.583,5.0,5.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,5.0,1.0,32.0,18.0,1,1,202301310DEN
Michael Porter Jr.,30.0,5.0,12.0,0.417,3.0,6.0,0.5,0.0,0.0,,3.0,2.0,5.0,1.0,1.0,0.0,2.0,4.0,13.0,18.0,1,1,202301310DEN
Bruce Brown,20.0,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,7.0,-12.0,0,1,202301310DEN
Jeff Green,18.0,3.0,5.0,0.6,0.0,0.0,,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,-15.0,0,1,202301310DEN
Christian Braun,14.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,4.0,-5.0,0,1,202301310DEN
Bones Hyland,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-8.0,0,1,202301310DEN
Zeke Nnaji,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,0,1,202301310DEN
Vlatko Čančar,,,,,,,,,,,,,,,,,,,,,0,1,202301310DEN
Peyton Watson,,,,,,,,,,,,,,,,,,,,,0,1,202301310DEN
Ish Smith,,,,,,,,,,,,,,,,,,,,,0,1,202301310DEN
DeAndre Jordan,,,,,,,,,,,,,,,,,,,,,0,1,202301310DEN
Davon Reed,,,,,,,,,,,,,,,,,,,,,0,1,202301310DEN
LaMelo Ball,39.0,10.0,26.0,0.385,3.0,9.0,0.333,4.0,6.0,0.667,5.0,5.0,10.0,11.0,3.0,3.0,4.0,5.0,27.0,-5.0,1,0,202301310MIL
P.J. Washington,37.0,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,1.0,1.0,5.0,14.0,3.0,1,0,202301310MIL
Terry Rozier,35.0,6.0,20.0,0.3,2.0,9.0,0.222,6.0,6.0,1.0,0.0,7.0,7.0,3.0,1.0,0.0,2.0,2.0,20.0,-11.0,1,0,202301310MIL
Mason Plumlee,31.0,7.0,12.0,0.583,0.0,0.0,,0.0,2.0,0.0,5.0,9.0,14.0,5.0,0.0,1.0,2.0,3.0,14.0,2.0,1,0,202301310MIL
Gordon Hayward,27.0,6.0,12.0,0.5,1.0,4.0,0.25,3.0,3.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1,0,202301310MIL
Jalen McDaniels,24.0,5.0,13.0,0.385,3.0,7.0,0.429,2.0,3.0,0.667,1.0,5.0,6.0,1.0,1.0,0.0,2.0,3.0,15.0,-10.0,0,0,202301310MIL
Dennis Smith Jr.,17.0,1.0,8.0,0.125,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,-6.0,0,0,202301310MIL
Mark Williams,16.0,1.0,5.0,0.2,0.0,0.0,,3.0,4.0,0.75,4.0,3.0,7.0,0.0,0.0,1.0,0.0,4.0,5.0,-11.0,0,0,202301310MIL
JT Thor,9.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.0,0,0,202301310MIL
Nick Richards,,,,,,,,,,,,,,,,,,,,,0,0,202301310MIL
Bryce McGowens,,,,,,,,,,,,,,,,,,,,,0,0,202301310MIL
Kelly Oubre Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202301310MIL
Jrue Holiday,36.0,6.0,20.0,0.3,1.0,4.0,0.25,2.0,3.0,0.667,6.0,7.0,13.0,3.0,2.0,0.0,0.0,1.0,15.0,-1.0,1,1,202301310MIL
Giannis Antetokounmpo,35.0,14.0,24.0,0.583,1.0,3.0,0.333,5.0,6.0,0.833,3.0,15.0,18.0,4.0,0.0,0.0,4.0,3.0,34.0,-7.0,1,1,202301310MIL
Grayson Allen,30.0,4.0,9.0,0.444,4.0,9.0,0.444,0.0,0.0,,2.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,12.0,-3.0,1,1,202301310MIL
Pat Connaughton,29.0,3.0,12.0,0.25,1.0,8.0,0.125,1.0,2.0,0.5,2.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,8.0,-9.0,1,1,202301310MIL
Brook Lopez,27.0,3.0,10.0,0.3,0.0,3.0,0.0,2.0,2.0,1.0,0.0,11.0,11.0,2.0,0.0,5.0,2.0,6.0,8.0,7.0,1,1,202301310MIL
Joe Ingles,21.0,2.0,5.0,0.4,1.0,2.0,0.5,3.0,4.0,0.75,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,8.0,9.0,0,1,202301310MIL
Khris Middleton,19.0,4.0,10.0,0.4,2.0,4.0,0.5,8.0,8.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,18.0,13.0,0,1,202301310MIL
Jevon Carter,17.0,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,8.0,14.0,0,1,202301310MIL
Wesley Matthews,16.0,3.0,6.0,0.5,3.0,5.0,0.6,2.0,2.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,2.0,11.0,28.0,0,1,202301310MIL
Jordan Nwora,5.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,0,1,202301310MIL
George Hill,,,,,,,,,,,,,,,,,,,,,0,1,202301310MIL
MarJon Beauchamp,,,,,,,,,,,,,,,,,,,,,0,1,202301310MIL
Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,,,,0,1,202301310MIL
Sandro Mamukelashvili,,,,,,,,,,,,,,,,,,,,,0,1,202301310MIL
LeBron James,42.0,11.0,25.0,0.44,2.0,8.0,0.25,4.0,7.0,0.571,1.0,9.0,10.0,11.0,1.0,0.0,5.0,2.0,28.0,22.0,1,1,202301310NYK
Rui Hachimura,40.0,8.0,12.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,3.0,6.0,9.0,0.0,0.0,1.0,0.0,4.0,19.0,4.0,1,1,202301310NYK
Anthony Davis,36.0,9.0,16.0,0.563,0.0,1.0,0.0,9.0,11.0,0.818,2.0,7.0,9.0,1.0,2.0,0.0,5.0,3.0,27.0,16.0,1,1,202301310NYK
Troy Brown Jr.,34.0,3.0,8.0,0.375,2.0,6.0,0.333,1.0,1.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,2.0,9.0,-9.0,1,1,202301310NYK
Dennis Schröder,32.0,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,12.0,20.0,1,1,202301310NYK
Russell Westbrook,36.0,7.0,13.0,0.538,1.0,4.0,0.25,2.0,5.0,0.4,3.0,3.0,6.0,8.0,3.0,0.0,1.0,4.0,17.0,-5.0,0,1,202301310NYK
Thomas Bryant,16.0,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,-10.0,0,1,202301310NYK
Lonnie Walker IV,13.0,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-10.0,0,1,202301310NYK
Max Christie,12.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0,1,202301310NYK
Juan Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,0,1,202301310NYK
Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,0,1,202301310NYK
Damian Jones,,,,,,,,,,,,,,,,,,,,,0,1,202301310NYK
Jalen Brunson,43.0,13.0,29.0,0.448,2.0,7.0,0.286,9.0,9.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,37.0,-7.0,1,0,202301310NYK
Julius Randle,43.0,6.0,19.0,0.316,2.0,9.0,0.222,9.0,11.0,0.818,2.0,10.0,12.0,5.0,0.0,0.0,4.0,4.0,23.0,-9.0,1,0,202301310NYK
Quentin Grimes,40.0,6.0,12.0,0.5,0.0,5.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,12.0,-9.0,1,0,202301310NYK
RJ Barrett,27.0,5.0,13.0,0.385,0.0,3.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,13.0,-6.0,1,0,202301310NYK
Jericho Sims,13.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,-16.0,1,0,202301310NYK
Isaiah Hartenstein,39.0,7.0,10.0,0.7,0.0,1.0,0.0,2.0,2.0,1.0,7.0,6.0,13.0,1.0,0.0,0.0,0.0,5.0,16.0,10.0,0,0,202301310NYK
Immanuel Quickley,38.0,6.0,12.0,0.5,2.0,6.0,0.333,5.0,6.0,0.833,1.0,2.0,3.0,8.0,1.0,0.0,1.0,2.0,19.0,3.0,0,0,202301310NYK
Obi Toppin,9.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0,0,202301310NYK
Miles McBride,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,202301310NYK
Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,0,0,202301310NYK
Derrick Rose,,,,,,,,,,,,,,,,,,,,,0,0,202301310NYK
Ryan Arcidiacono,,,,,,,,,,,,,,,,,,,,,0,0,202301310NYK
Evan Fournier,,,,,,,,,,,,,,,,,,,,,0,0,202301310NYK
Cam Reddish,,,,,,,,,,,,,,,,,,,,,0,0,202301310NYK
Corey Kispert,36.0,5.0,8.0,0.625,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,-1.0,1,0,202302040BRK
Monte Morris,33.0,7.0,14.0,0.5,2.0,5.0,0.4,2.0,4.0,0.5,1.0,4.0,5.0,8.0,2.0,0.0,2.0,4.0,18.0,-1.0,1,0,202302040BRK
Kristaps Porziņģis,32.0,11.0,20.0,0.55,4.0,5.0,0.8,12.0,13.0,0.923,1.0,4.0,5.0,2.0,0.0,2.0,5.0,6.0,38.0,3.0,1,0,202302040BRK
Daniel Gafford,30.0,4.0,7.0,0.571,0.0,0.0,,2.0,3.0,0.667,2.0,8.0,10.0,0.0,1.0,1.0,1.0,2.0,10.0,-10.0,1,0,202302040BRK
Kyle Kuzma,11.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,11.0,1,0,202302040BRK
Deni Avdija,34.0,6.0,14.0,0.429,4.0,9.0,0.444,7.0,12.0,0.583,1.0,5.0,6.0,3.0,4.0,0.0,3.0,4.0,23.0,8.0,0,0,202302040BRK
Delon Wright,27.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,4.0,-9.0,0,0,202302040BRK
Kendrick Nunn,20.0,1.0,4.0,0.25,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,5.0,-5.0,0,0,202302040BRK
Jordan Goodwin,13.0,3.0,3.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,-6.0,0,0,202302040BRK
Will Barton,,,,,,,,,,,,,,,,,,,,,0,0,202302040BRK
Taj Gibson,,,,,,,,,,,,,,,,,,,,,0,0,202302040BRK
Edmond Sumner,39.0,9.0,19.0,0.474,2.0,9.0,0.222,9.0,10.0,0.9,0.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,29.0,10.0,1,1,202302040BRK
Nic Claxton,37.0,4.0,8.0,0.5,0.0,0.0,,7.0,8.0,0.875,6.0,7.0,13.0,5.0,1.0,3.0,1.0,1.0,15.0,8.0,1,1,202302040BRK
Royce O'Neale,27.0,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,6.0,6.0,4.0,0.0,4.0,3.0,5.0,10.0,5.0,1,1,202302040BRK
Seth Curry,19.0,3.0,6.0,0.5,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,9.0,-21.0,1,1,202302040BRK
Joe Harris,16.0,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1,1,202302040BRK
Patty Mills,30.0,5.0,14.0,0.357,2.0,5.0,0.4,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,13.0,12.0,0,1,202302040BRK
Cam Thomas,29.0,16.0,23.0,0.696,4.0,5.0,0.8,8.0,9.0,0.889,2.0,4.0,6.0,5.0,0.0,0.0,4.0,2.0,44.0,6.0,0,1,202302040BRK
Yuta Watanabe,24.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,0.0,4.0,3.0,-1.0,0,1,202302040BRK
Day'Ron Sharpe,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,-13.0,0,1,202302040BRK
Markieff Morris,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,202302040BRK
T.J. Warren,,,,,,,,,,,,,,,,,,,,,0,1,202302040BRK
Damian Lillard,40.0,12.0,21.0,0.571,5.0,12.0,0.417,11.0,11.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,3.0,3.0,40.0,2.0,1,0,202302040CHI
Jerami Grant,39.0,5.0,13.0,0.385,1.0,6.0,0.167,2.0,3.0,0.667,0.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,13.0,-12.0,1,0,202302040CHI
Anfernee Simons,37.0,10.0,18.0,0.556,5.0,12.0,0.417,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,27.0,-6.0,1,0,202302040CHI
Josh Hart,33.0,5.0,13.0,0.385,0.0,5.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,5.0,1.0,0.0,1.0,0.0,13.0,5.0,1,0,202302040CHI
Drew Eubanks,26.0,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,8.0,-3.0,1,0,202302040CHI
Trendon Watford,21.0,4.0,5.0,0.8,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,5.0,11.0,-5.0,0,0,202302040CHI
Shaedon Sharpe,17.0,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,-12.0,0,0,202302040CHI
Gary Payton II,12.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0,0,202302040CHI
Nassir Little,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-9.0,0,0,202302040CHI
Keon Johnson,,,,,,,,,,,,,,,,,,,,,0,0,202302040CHI
Jabari Walker,,,,,,,,,,,,,,,,,,,,,0,0,202302040CHI
John Butler,,,,,,,,,,,,,,,,,,,,,0,0,202302040CHI
DeMar DeRozan,39.0,10.0,16.0,0.625,1.0,1.0,1.0,6.0,6.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,3.0,2.0,27.0,-4.0,1,1,202302040CHI
Zach LaVine,37.0,11.0,18.0,0.611,5.0,10.0,0.5,9.0,9.0,1.0,0.0,6.0,6.0,5.0,2.0,0.0,5.0,4.0,36.0,27.0,1,1,202302040CHI
Nikola Vučević,34.0,10.0,17.0,0.588,0.0,4.0,0.0,3.0,4.0,0.75,3.0,8.0,11.0,4.0,0.0,0.0,1.0,3.0,23.0,-1.0,1,1,202302040CHI
Patrick Williams,31.0,3.0,9.0,0.333,0.0,2.0,0.0,0.0,0.0,,1.0,6.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,-11.0,1,1,202302040CHI
Ayo Dosunmu,29.0,5.0,8.0,0.625,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,13.0,16.0,1,1,202302040CHI
Coby White,21.0,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,-4.0,0,1,202302040CHI
Derrick Jones Jr.,16.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0,1,202302040CHI
Andre Drummond,13.0,3.0,4.0,0.75,0.0,0.0,,1.0,4.0,0.25,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,7.0,9.0,0,1,202302040CHI
Goran Dragić,11.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,0,1,202302040CHI
Dalen Terry,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,0,1,202302040CHI
Tony Bradley,,,,,,,,,,,,,,,,,,,,,0,1,202302040CHI
Dejounte Murray,35.0,10.0,21.0,0.476,3.0,8.0,0.375,5.0,7.0,0.714,1.0,3.0,4.0,10.0,1.0,2.0,3.0,0.0,28.0,-15.0,1,0,202302040DEN
De'Andre Hunter,31.0,7.0,15.0,0.467,2.0,4.0,0.5,4.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,3.0,2.0,20.0,-15.0,1,0,202302040DEN
John Collins,30.0,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,6.0,-18.0,1,0,202302040DEN
Clint Capela,26.0,5.0,10.0,0.5,0.0,0.0,,2.0,3.0,0.667,3.0,8.0,11.0,0.0,0.0,0.0,1.0,3.0,12.0,-18.0,1,0,202302040DEN
AJ Griffin,26.0,6.0,11.0,0.545,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,15.0,-3.0,1,0,202302040DEN
Bogdan Bogdanović,30.0,4.0,10.0,0.4,0.0,2.0,0.0,0.0,0.0,,1.0,4.0,5.0,3.0,3.0,1.0,2.0,5.0,8.0,-17.0,0,0,202302040DEN
Onyeka Okongwu,19.0,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,3.0,0.0,4.0,6.0,-1.0,0,0,202302040DEN
Jalen Johnson,16.0,5.0,8.0,0.625,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0,0,202302040DEN
Trent Forrest,11.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-8.0,0,0,202302040DEN
Aaron Holiday,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,-3.0,0,0,202302040DEN
Frank Kaminsky,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,202302040DEN
Vit Krejci,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,202302040DEN
Justin Holiday,,,,,,,,,,,,,,,,,,,,,0,0,202302040DEN
Jamal Murray,36.0,15.0,24.0,0.625,7.0,12.0,0.583,4.0,4.0,1.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,0.0,41.0,25.0,1,1,202302040DEN
Nikola Jokić,34.0,5.0,8.0,0.625,0.0,1.0,0.0,4.0,5.0,0.8,3.0,15.0,18.0,10.0,1.0,2.0,5.0,3.0,14.0,20.0,1,1,202302040DEN
Michael Porter Jr.,29.0,9.0,16.0,0.563,3.0,8.0,0.375,2.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,23.0,15.0,1,1,202302040DEN
Aaron Gordon,29.0,7.0,10.0,0.7,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,0.0,1.0,0.0,1.0,15.0,19.0,1,1,202302040DEN
Kentavious Caldwell-Pope,11.0,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-4.0,1,1,202302040DEN
Christian Braun,32.0,4.0,11.0,0.364,2.0,4.0,0.5,0.0,0.0,,2.0,5.0,7.0,2.0,2.0,0.0,1.0,4.0,10.0,20.0,0,1,202302040DEN
Bruce Brown,23.0,2.0,10.0,0.2,1.0,6.0,0.167,3.0,4.0,0.75,1.0,2.0,3.0,5.0,3.0,0.0,2.0,1.0,8.0,5.0,0,1,202302040DEN
Vlatko Čančar,22.0,1.0,5.0,0.2,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,0,1,202302040DEN
Zeke Nnaji,13.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0,1,202302040DEN
Davon Reed,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,0,1,202302040DEN
Peyton Watson,2.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,0,1,202302040DEN
Ish Smith,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,202302040DEN
Jeff Green,,,,,,,,,,,,,,,,,,,,,0,1,202302040DEN
DeAndre Jordan,,,,,,,,,,,,,,,,,,,,,0,1,202302040DEN
Bones Hyland,,,,,,,,,,,,,,,,,,,,,0,1,202302040DEN
Mikal Bridges,34.0,9.0,15.0,0.6,3.0,7.0,0.429,3.0,5.0,0.6,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,24.0,20.0,1,1,202302040DET
Chris Paul,32.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,14.0,2.0,0.0,4.0,2.0,2.0,24.0,1,1,202302040DET
Deandre Ayton,31.0,13.0,15.0,0.867,0.0,0.0,,5.0,6.0,0.833,3.0,13.0,16.0,2.0,0.0,1.0,0.0,3.0,31.0,20.0,1,1,202302040DET
Torrey Craig,27.0,5.0,8.0,0.625,4.0,4.0,1.0,0.0,0.0,,2.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,14.0,9.0,1,1,202302040DET
Cameron Johnson,22.0,7.0,9.0,0.778,3.0,4.0,0.75,3.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,20.0,25.0,1,1,202302040DET
Dario Šarić,22.0,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,5.0,6.0,-2.0,0,1,202302040DET
Ish Wainright,21.0,2.0,4.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,2.0,2.0,5.0,-1.0,0,1,202302040DET
Damion Lee,18.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0,1,202302040DET
Saben Lee,15.0,0.0,1.0,0.0,0.0,0.0,,4.0,6.0,0.667,1.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,4.0,-8.0,0,1,202302040DET
Jock Landale,13.0,2.0,4.0,0.5,0.0,0.0,,3.0,8.0,0.375,2.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,7.0,-8.0,0,1,202302040DET
Bismack Biyombo,,,,,,,,,,,,,,,,,,,,,0,1,202302040DET
Josh Okogie,,,,,,,,,,,,,,,,,,,,,0,1,202302040DET
Isaiah Stewart,36.0,7.0,13.0,0.538,3.0,8.0,0.375,0.0,1.0,0.0,2.0,7.0,9.0,2.0,1.0,0.0,1.0,3.0,17.0,-22.0,1,0,202302040DET
Bojan Bogdanović,35.0,8.0,17.0,0.471,4.0,10.0,0.4,3.0,4.0,0.75,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,23.0,-15.0,1,0,202302040DET
Jaden Ivey,32.0,5.0,13.0,0.385,2.0,5.0,0.4,1.0,5.0,0.2,0.0,0.0,0.0,6.0,3.0,0.0,3.0,4.0,13.0,-15.0,1,0,202302040DET
Jalen Duren,27.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,0.5,3.0,3.0,6.0,3.0,0.0,1.0,2.0,4.0,1.0,-9.0,1,0,202302040DET
Alec Burks,25.0,3.0,8.0,0.375,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,-13.0,1,0,202302040DET
Saddiq Bey,34.0,7.0,12.0,0.583,4.0,8.0,0.5,7.0,7.0,1.0,2.0,3.0,5.0,4.0,2.0,0.0,1.0,0.0,25.0,-8.0,0,0,202302040DET
Killian Hayes,18.0,1.0,6.0,0.167,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,4.0,3.0,0,0,202302040DET
Hamidou Diallo,16.0,4.0,8.0,0.5,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,9.0,-3.0,0,0,202302040DET
Isaiah Livers,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0,0,202302040DET
Kevin Knox,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,0,202302040DET
