name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
Larry Nance Jr.,15.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0,1,202204010LAL
Naji Marshall,14.0,2.0,4.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,0,1,202204010LAL
Devonte' Graham,14.0,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0,1,202204010LAL
Trey Murphy III,14.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0,1,202204010LAL
Jose Alvarado,7.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0,1,202204010LAL
Gary Clark,,,,,,,,,,,,,,,,,,,,,0,1,202204010LAL
Garrett Temple,,,,,,,,,,,,,,,,,,,,,0,1,202204010LAL
Willy Hernangómez,,,,,,,,,,,,,,,,,,,,,0,1,202204010LAL
Tony Snell,,,,,,,,,,,,,,,,,,,,,0,1,202204010LAL
LeBron James,39.0,13.0,23.0,0.565,3.0,8.0,0.375,9.0,12.0,0.75,0.0,8.0,8.0,4.0,1.0,0.0,6.0,3.0,38.0,-2.0,1,0,202204010LAL
Anthony Davis,36.0,8.0,17.0,0.471,1.0,2.0,0.5,6.0,9.0,0.667,0.0,12.0,12.0,6.0,1.0,0.0,2.0,4.0,23.0,4.0,1,0,202204010LAL
Avery Bradley,33.0,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,10.0,-3.0,1,0,202204010LAL
Russell Westbrook,30.0,5.0,15.0,0.333,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,4.0,5.0,0.0,0.0,1.0,6.0,12.0,-12.0,1,0,202204010LAL
Dwight Howard,22.0,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,2.0,6.0,-6.0,1,0,202204010LAL
Malik Monk,34.0,5.0,11.0,0.455,2.0,5.0,0.4,1.0,2.0,0.5,1.0,4.0,5.0,7.0,2.0,0.0,3.0,2.0,13.0,6.0,0,0,202204010LAL
Stanley Johnson,22.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,6.0,0.667,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,4.0,-2.0,0,0,202204010LAL
D.J. Augustin,16.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0,0,202204010LAL
Wenyen Gabriel,4.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,-2.0,0,0,202204010LAL
Austin Reaves,,,,,,,,,,,,,,,,,,,,,0,0,202204010LAL
Wayne Ellington,,,,,,,,,,,,,,,,,,,,,0,0,202204010LAL
Talen Horton-Tucker,,,,,,,,,,,,,,,,,,,,,0,0,202204010LAL
Kent Bazemore,,,,,,,,,,,,,,,,,,,,,0,0,202204010LAL
Trevor Ariza,,,,,,,,,,,,,,,,,,,,,0,0,202204010LAL
Devin Booker,37.0,17.0,28.0,0.607,3.0,6.0,0.5,4.0,5.0,0.8,0.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,41.0,-5.0,1,0,202204010MEM
Mikal Bridges,32.0,8.0,11.0,0.727,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,18.0,-8.0,1,0,202204010MEM
Chris Paul,31.0,2.0,6.0,0.333,1.0,3.0,0.333,3.0,5.0,0.6,0.0,1.0,1.0,11.0,3.0,0.0,2.0,3.0,8.0,-11.0,1,0,202204010MEM
Jae Crowder,28.0,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,8.0,-8.0,1,0,202204010MEM
Deandre Ayton,25.0,4.0,8.0,0.5,0.0,0.0,,1.0,3.0,0.333,0.0,12.0,12.0,1.0,0.0,0.0,2.0,4.0,9.0,-11.0,1,0,202204010MEM
JaVale McGee,22.0,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,2.0,10.0,12.0,0.0,1.0,2.0,3.0,1.0,8.0,5.0,0,0,202204010MEM
Cameron Johnson,17.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,-3.0,0,0,202204010MEM
Cameron Payne,17.0,5.0,6.0,0.833,1.0,2.0,0.5,0.0,0.0,,0.0,5.0,5.0,4.0,1.0,0.0,1.0,1.0,11.0,6.0,0,0,202204010MEM
Landry Shamet,16.0,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,-2.0,0,0,202204010MEM
Torrey Craig,10.0,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-3.0,0,0,202204010MEM
Gabriel Lundberg,,,,,,,,,,,,,,,,,,,,,0,0,202204010MEM
Elfrid Payton,,,,,,,,,,,,,,,,,,,,,0,0,202204010MEM
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,0,0,202204010MEM
Ish Wainright,,,,,,,,,,,,,,,,,,,,,0,0,202204010MEM
Bismack Biyombo,,,,,,,,,,,,,,,,,,,,,0,0,202204010MEM
Dillon Brooks,35.0,11.0,28.0,0.393,1.0,5.0,0.2,7.0,7.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,2.0,1.0,30.0,10.0,1,1,202204010MEM
Ziaire Williams,34.0,7.0,15.0,0.467,1.0,5.0,0.2,4.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,19.0,12.0,1,1,202204010MEM
De'Anthony Melton,29.0,4.0,13.0,0.308,3.0,8.0,0.375,6.0,6.0,1.0,1.0,5.0,6.0,3.0,1.0,1.0,3.0,3.0,17.0,-2.0,1,1,202204010MEM
Xavier Tillman Sr.,28.0,5.0,10.0,0.5,0.0,2.0,0.0,3.0,5.0,0.6,3.0,3.0,6.0,7.0,1.0,0.0,0.0,3.0,13.0,15.0,1,1,202204010MEM
Kyle Anderson,28.0,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,9.0,10.0,5.0,1.0,0.0,4.0,2.0,6.0,-7.0,1,1,202204010MEM
Brandon Clarke,28.0,5.0,11.0,0.455,0.0,0.0,,1.0,2.0,0.5,3.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,11.0,4.0,0,1,202204010MEM
John Konchar,24.0,6.0,9.0,0.667,2.0,2.0,1.0,0.0,0.0,,4.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,14.0,9.0,0,1,202204010MEM
Santi Aldama,21.0,5.0,8.0,0.625,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,0.0,3.0,12.0,3.0,0,1,202204010MEM
Jarrett Culver,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-4.0,0,1,202204010MEM
Desmond Bane,,,,,,,,,,,,,,,,,,,,,0,1,202204010MEM
Yves Pons,,,,,,,,,,,,,,,,,,,,,0,1,202204010MEM
Robert Covington,45.0,15.0,24.0,0.625,11.0,18.0,0.611,2.0,2.0,1.0,0.0,8.0,8.0,2.0,2.0,3.0,2.0,5.0,43.0,30.0,1,1,202204010MIL
Amir Coffey,42.0,10.0,16.0,0.625,5.0,9.0,0.556,7.0,7.0,1.0,0.0,6.0,6.0,7.0,4.0,0.0,0.0,2.0,32.0,41.0,1,1,202204010MIL
Luke Kennard,32.0,8.0,15.0,0.533,3.0,8.0,0.375,4.0,4.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,0.0,1.0,23.0,20.0,1,1,202204010MIL
Terance Mann,31.0,7.0,12.0,0.583,1.0,2.0,0.5,3.0,5.0,0.6,1.0,2.0,3.0,5.0,0.0,1.0,3.0,1.0,18.0,32.0,1,1,202204010MIL
Ivica Zubac,21.0,5.0,7.0,0.714,0.0,0.0,,1.0,4.0,0.25,2.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,11.0,22.0,1,1,202204010MIL
Isaiah Hartenstein,26.0,6.0,9.0,0.667,1.0,3.0,0.333,1.0,2.0,0.5,4.0,6.0,10.0,5.0,1.0,1.0,3.0,4.0,14.0,12.0,0,1,202204010MIL
Rodney Hood,21.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,7.0,0,1,202204010MIL
Xavier Moon,18.0,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,4.0,0.0,1.0,0.0,3.0,7.0,6.0,0,1,202204010MIL
Reggie Jackson,,,,,,,,,,,,,,,,,,,,,0,1,202204010MIL
Nicolas Batum,,,,,,,,,,,,,,,,,,,,,0,1,202204010MIL
Marcus Morris,,,,,,,,,,,,,,,,,,,,,0,1,202204010MIL
Jordan Nwora,40.0,10.0,16.0,0.625,3.0,5.0,0.6,5.0,6.0,0.833,2.0,2.0,4.0,0.0,0.0,1.0,4.0,3.0,28.0,-22.0,1,0,202204010MIL
Jevon Carter,29.0,8.0,10.0,0.8,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,8.0,1.0,0.0,1.0,1.0,18.0,-22.0,1,0,202204010MIL
Serge Ibaka,27.0,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,,3.0,7.0,10.0,3.0,0.0,0.0,2.0,5.0,9.0,-17.0,1,0,202204010MIL
Bobby Portis,26.0,12.0,20.0,0.6,0.0,4.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,3.0,1.0,0.0,1.0,3.0,25.0,-17.0,1,0,202204010MIL
Pat Connaughton,22.0,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,,0.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,5.0,-25.0,1,0,202204010MIL
Thanasis Antetokounmpo,25.0,6.0,9.0,0.667,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,12.0,-11.0,0,0,202204010MIL
Lindell Wigginton,24.0,3.0,8.0,0.375,0.0,2.0,0.0,4.0,7.0,0.571,0.0,3.0,3.0,4.0,1.0,0.0,2.0,3.0,10.0,-15.0,0,0,202204010MIL
Sandro Mamukelashvili,22.0,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,3.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,8.0,-20.0,0,0,202204010MIL
George Hill,20.0,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,4.0,-21.0,0,0,202204010MIL
Grayson Allen,,,,,,,,,,,,,,,,,,,,,0,0,202204010MIL
Wesley Matthews,,,,,,,,,,,,,,,,,,,,,0,0,202204010MIL
Isaiah Livers,42.0,6.0,9.0,0.667,4.0,5.0,0.8,1.0,1.0,1.0,0.0,11.0,11.0,3.0,1.0,1.0,2.0,2.0,17.0,6.0,1,1,202204010OKC
Killian Hayes,40.0,12.0,25.0,0.48,2.0,9.0,0.222,0.0,0.0,,1.0,6.0,7.0,8.0,5.0,2.0,3.0,4.0,26.0,-5.0,1,1,202204010OKC
Cade Cunningham,7.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-2.0,1,1,202204010OKC
Saddiq Bey,6.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,1,1,202204010OKC
Isaiah Stewart,6.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,1,1,202204010OKC
Jamorko Pickett,39.0,4.0,13.0,0.308,4.0,13.0,0.308,1.0,2.0,0.5,2.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,13.0,10.0,0,1,202204010OKC
Saben Lee,34.0,3.0,11.0,0.273,1.0,7.0,0.143,4.0,5.0,0.8,2.0,4.0,6.0,12.0,2.0,1.0,1.0,2.0,11.0,-3.0,0,1,202204010OKC
Frank Jackson,32.0,7.0,16.0,0.438,4.0,10.0,0.4,8.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,26.0,23.0,0,1,202204010OKC
Braxton Key,30.0,5.0,12.0,0.417,0.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,6.0,10.0,18.0,0,1,202204010OKC
Kelly Olynyk,,,,,,,,,,,,,,,,,,,,,0,1,202204010OKC
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,0,1,202204010OKC
Cory Joseph,,,,,,,,,,,,,,,,,,,,,0,1,202204010OKC
Vit Krejci,40.0,2.0,8.0,0.25,1.0,5.0,0.2,2.0,4.0,0.5,0.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,7.0,-14.0,1,0,202204010OKC
Jaylen Hoard,40.0,5.0,9.0,0.556,1.0,3.0,0.333,0.0,2.0,0.0,6.0,14.0,20.0,3.0,0.0,2.0,0.0,1.0,11.0,-16.0,1,0,202204010OKC
Théo Maledon,37.0,10.0,22.0,0.455,3.0,8.0,0.375,5.0,7.0,0.714,2.0,4.0,6.0,6.0,1.0,2.0,3.0,4.0,28.0,-15.0,1,0,202204010OKC
Isaiah Roby,34.0,5.0,10.0,0.5,0.0,1.0,0.0,6.0,8.0,0.75,1.0,8.0,9.0,3.0,0.0,1.0,2.0,2.0,16.0,6.0,1,0,202204010OKC
Aaron Wiggins,24.0,3.0,10.0,0.3,0.0,3.0,0.0,1.0,4.0,0.25,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,7.0,-15.0,1,0,202204010OKC
Olivier Sarr,29.0,4.0,7.0,0.571,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,2.0,1.0,1.0,11.0,4.0,0,0,202204010OKC
Lindy Waters III,22.0,6.0,12.0,0.5,4.0,10.0,0.4,0.0,0.0,,0.0,5.0,5.0,4.0,0.0,1.0,0.0,2.0,16.0,1.0,0,0,202204010OKC
Jeremiah Robinson-Earl,10.0,1.0,6.0,0.167,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,0,0,202204010OKC
Aleksej Pokusevski,,,,,,,,,,,,,,,,,,,,,0,0,202204010OKC
Tre Mann,,,,,,,,,,,,,,,,,,,,,0,0,202204010OKC
Kenrich Williams,,,,,,,,,,,,,,,,,,,,,0,0,202204010OKC
Pascal Siakam,42.0,7.0,18.0,0.389,0.0,3.0,0.0,2.0,3.0,0.667,1.0,10.0,11.0,3.0,0.0,0.0,2.0,2.0,16.0,4.0,1,1,202204010ORL
Gary Trent Jr.,39.0,6.0,16.0,0.375,3.0,8.0,0.375,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,17.0,15.0,1,1,202204010ORL
Fred VanVleet,39.0,7.0,19.0,0.368,5.0,16.0,0.313,0.0,0.0,,1.0,3.0,4.0,3.0,6.0,1.0,3.0,2.0,19.0,30.0,1,1,202204010ORL
Scottie Barnes,36.0,6.0,13.0,0.462,1.0,3.0,0.333,6.0,6.0,1.0,5.0,3.0,8.0,7.0,0.0,0.0,0.0,2.0,19.0,32.0,1,1,202204010ORL
OG Anunoby,34.0,4.0,8.0,0.5,2.0,5.0,0.4,4.0,5.0,0.8,1.0,5.0,6.0,2.0,2.0,0.0,1.0,2.0,14.0,17.0,1,1,202204010ORL
Precious Achiuwa,16.0,4.0,6.0,0.667,1.0,3.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,11.0,-10.0,0,1,202204010ORL
Chris Boucher,14.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,-4.0,0,1,202204010ORL
Thaddeus Young,12.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,-13.0,0,1,202204010ORL
Khem Birch,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-6.0,0,1,202204010ORL
Dalano Banton,,,,,,,,,,,,,,,,,,,,,0,1,202204010ORL
Armoni Brooks,,,,,,,,,,,,,,,,,,,,,0,1,202204010ORL
Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,0,1,202204010ORL
Mo Bamba,32.0,6.0,10.0,0.6,1.0,4.0,0.25,2.0,2.0,1.0,2.0,8.0,10.0,6.0,0.0,3.0,1.0,3.0,15.0,-2.0,1,0,202204010ORL
R.J. Hampton,27.0,3.0,10.0,0.3,0.0,3.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,9.0,-20.0,1,0,202204010ORL
Cole Anthony,26.0,3.0,10.0,0.3,1.0,4.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,4.0,2.0,8.0,-28.0,1,0,202204010ORL
Chuma Okeke,24.0,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,-19.0,1,0,202204010ORL
Franz Wagner,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,202204010ORL
Devin Cannady,29.0,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,9.0,8.0,0,0,202204010ORL
Moritz Wagner,27.0,3.0,8.0,0.375,0.0,3.0,0.0,2.0,2.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,3.0,3.0,8.0,-2.0,0,0,202204010ORL
Ignas Brazdeikis,21.0,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,13.0,-13.0,0,0,202204010ORL
Markelle Fultz,20.0,5.0,13.0,0.385,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,7.0,2.0,0.0,3.0,2.0,12.0,5.0,0,0,202204010ORL
Admiral Schofield,20.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0,0,202204010ORL
Robin Lopez,9.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0,0,202204010ORL
Gary Harris,,,,,,,,,,,,,,,,,,,,,0,0,202204010ORL
Terrence Ross,,,,,,,,,,,,,,,,,,,,,0,0,202204010ORL
Greg Brown III,29.0,4.0,8.0,0.5,2.0,3.0,0.667,3.0,4.0,0.75,1.0,8.0,9.0,1.0,2.0,0.0,3.0,4.0,13.0,-8.0,1,0,202204010SAS
Brandon Williams,29.0,4.0,10.0,0.4,3.0,4.0,0.75,6.0,7.0,0.857,1.0,3.0,4.0,3.0,1.0,0.0,1.0,2.0,17.0,-6.0,1,0,202204010SAS
Drew Eubanks,29.0,5.0,11.0,0.455,0.0,1.0,0.0,3.0,4.0,0.75,3.0,3.0,6.0,3.0,1.0,0.0,1.0,3.0,13.0,-22.0,1,0,202204010SAS
Keon Johnson,25.0,8.0,15.0,0.533,4.0,6.0,0.667,0.0,0.0,,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,20.0,4.0,1,0,202204010SAS
CJ Elleby,22.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,-30.0,1,0,202204010SAS
Kris Dunn,23.0,6.0,11.0,0.545,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,12.0,-26.0,0,0,202204010SAS
Ben McLemore,20.0,4.0,9.0,0.444,2.0,6.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,-18.0,0,0,202204010SAS
Reggie Perry,18.0,5.0,9.0,0.556,1.0,2.0,0.5,0.0,2.0,0.0,2.0,8.0,10.0,0.0,0.0,1.0,2.0,1.0,11.0,3.0,0,0,202204010SAS
Keljin Blevins,18.0,4.0,9.0,0.444,2.0,6.0,0.333,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,10.0,-11.0,0,0,202204010SAS
Didi Louzada,16.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,0,0,202204010SAS
Elijah Hughes,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,0,0,202204010SAS
Justise Winslow,,,,,,,,,,,,,,,,,,,,,0,0,202204010SAS
Tre Jones,33.0,4.0,8.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,5.0,5.0,9.0,2.0,0.0,0.0,2.0,9.0,17.0,1,1,202204010SAS
Joshua Primo,30.0,4.0,10.0,0.4,2.0,6.0,0.333,3.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,13.0,4.0,1,1,202204010SAS
Devin Vassell,27.0,9.0,15.0,0.6,4.0,8.0,0.5,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,0.0,1.0,3.0,22.0,13.0,1,1,202204010SAS
Keldon Johnson,27.0,6.0,10.0,0.6,5.0,8.0,0.625,4.0,4.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,2.0,4.0,21.0,23.0,1,1,202204010SAS
Jakob Poeltl,23.0,6.0,10.0,0.6,0.0,0.0,,1.0,1.0,1.0,1.0,5.0,6.0,3.0,0.0,1.0,0.0,2.0,13.0,17.0,1,1,202204010SAS
Zach Collins,24.0,3.0,5.0,0.6,0.0,1.0,0.0,9.0,12.0,0.75,1.0,8.0,9.0,5.0,2.0,2.0,2.0,3.0,15.0,2.0,0,1,202204010SAS
Lonnie Walker IV,22.0,5.0,9.0,0.556,1.0,5.0,0.2,1.0,2.0,0.5,0.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,12.0,11.0,0,1,202204010SAS
Josh Richardson,20.0,5.0,8.0,0.625,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,12.0,11.0,0,1,202204010SAS
Keita Bates-Diop,16.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0,1,202204010SAS
Jock Landale,14.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,0.667,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,10.0,-4.0,0,1,202204010SAS
Dejounte Murray,,,,,,,,,,,,,,,,,,,,,0,1,202204010SAS
Luka Dončić,36.0,11.0,22.0,0.5,4.0,9.0,0.444,10.0,10.0,1.0,0.0,7.0,7.0,6.0,0.0,1.0,5.0,3.0,36.0,-22.0,1,0,202204010WAS
Reggie Bullock,34.0,2.0,8.0,0.25,2.0,7.0,0.286,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,8.0,-9.0,1,0,202204010WAS
Jalen Brunson,32.0,9.0,13.0,0.692,1.0,3.0,0.333,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,21.0,-29.0,1,0,202204010WAS
Dorian Finney-Smith,27.0,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0,-29.0,1,0,202204010WAS
Dwight Powell,20.0,1.0,4.0,0.25,0.0,0.0,,6.0,6.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,8.0,-18.0,1,0,202204010WAS
Maxi Kleber,25.0,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,-3.0,0,0,202204010WAS
Spencer Dinwiddie,23.0,2.0,6.0,0.333,0.0,3.0,0.0,4.0,6.0,0.667,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,8.0,-12.0,0,0,202204010WAS
Josh Green,13.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,-23.0,0,0,202204010WAS
Dāvis Bertāns,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0,0,202204010WAS
Marquese Chriss,9.0,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0,0,202204010WAS
Frank Ntilikina,3.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0,0,202204010WAS
Brandon Knight,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,202204010WAS
Boban Marjanović,,,,,,,,,,,,,,,,,,,,,0,0,202204010WAS
Corey Kispert,36.0,2.0,6.0,0.333,1.0,4.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,6.0,39.0,1,1,202204010WAS
Kentavious Caldwell-Pope,33.0,13.0,19.0,0.684,6.0,11.0,0.545,3.0,3.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,35.0,20.0,1,1,202204010WAS
Kristaps Porziņģis,29.0,8.0,18.0,0.444,2.0,4.0,0.5,6.0,7.0,0.857,3.0,6.0,9.0,4.0,2.0,1.0,0.0,2.0,24.0,12.0,1,1,202204010WAS
Rui Hachimura,28.0,8.0,14.0,0.571,3.0,4.0,0.75,2.0,3.0,0.667,2.0,3.0,5.0,4.0,1.0,1.0,0.0,2.0,21.0,11.0,1,1,202204010WAS
Tomáš Satoranský,15.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,3.0,2.0,11.0,1,1,202204010WAS
Ish Smith,30.0,6.0,12.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,9.0,0.0,1.0,1.0,2.0,12.0,20.0,0,1,202204010WAS
Deni Avdija,25.0,5.0,10.0,0.5,3.0,5.0,0.6,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,14.0,5.0,0,1,202204010WAS
