name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id
Bol Bol,,,,,,,,,,,,,,,,,,,,,,0,1,202410230LAC
Tyus Jones,35.0,5.0,10.0,0.5,1.0,5.0,0.2,0.0,0.0,,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,11.0,14.9,6.0,1,1,202410230LAC
Terance Mann,27.0,4.0,6.0,0.667,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0,6.0,8.0,6.5,7.0,1,0,202410230LAC
Ivica Zubac,33.0,8.0,13.0,0.615,0.0,0.0,,5.0,8.0,0.625,1.0,8.0,9.0,3.0,0.0,0.0,3.0,6.0,21.0,13.7,1.0,1,0,202410230LAC
Kris Dunn,20.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,5.0,7.0,-5.0,0,0,202410230LAC
Trentyn Flowers,,,,,,,,,,,,,,,,,,,,,,0,0,202410230LAC
Derrick Jones Jr.,29.0,5.0,6.0,0.833,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,4.0,1.0,2.0,0.0,2.0,4.0,12.0,10.9,1.0,1,0,202410230LAC
Kobe Brown,,,,,,,,,,,,,,,,,,,,,,0,0,202410230LAC
Amir Coffey,25.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,11.0,11.2,-12.0,0,0,202410230LAC
Cam Christie,,,,,,,,,,,,,,,,,,,,,,0,0,202410230LAC
Nicolas Batum,23.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.4,1.0,0,0,202410230LAC
Norman Powell,39.0,5.0,16.0,0.313,1.0,7.0,0.143,6.0,6.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,3.0,0.0,17.0,9.9,5.0,1,0,202410230LAC
Kevin Porter Jr.,12.0,1.0,8.0,0.125,0.0,4.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,-2.0,-4.0,0,0,202410230LAC
Jordan Miller,,,,,,,,,,,,,,,,,,,,,,0,0,202410230LAC
Kai Jones,13.0,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,4.9,-5.0,0,0,202410230LAC
Bones Hyland,,,,,,,,,,,,,,,,,,,,,,0,0,202410230LAC
Anthony Black,27.0,4.0,9.0,0.444,1.0,2.0,0.5,1.0,3.0,0.333,4.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,10.0,9.9,13.0,0,1,202410230MIA
Wendell Carter Jr.,26.0,3.0,7.0,0.429,1.0,2.0,0.5,1.0,2.0,0.5,4.0,10.0,14.0,2.0,2.0,0.0,1.0,2.0,8.0,11.3,32.0,1,1,202410230MIA
Kentavious Caldwell-Pope,25.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.6,24.0,1,1,202410230MIA
Tristan Da Silva,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7,-13.0,0,1,202410230MIA
Franz Wagner,23.0,10.0,16.0,0.625,3.0,6.0,0.5,0.0,0.0,,1.0,3.0,4.0,4.0,2.0,1.0,0.0,3.0,23.0,21.7,31.0,1,1,202410230MIA
Jalen Suggs,12.0,3.0,4.0,0.75,1.0,2.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,11.0,11.6,18.0,1,1,202410230MIA
Jonathan Isaac,11.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,3.5,-10.0,0,1,202410230MIA
Cole Anthony,17.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,0.0,-2.6,8.0,0,1,202410230MIA
Gary Harris,21.0,6.0,9.0,0.667,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,18.0,16.1,2.0,0,1,202410230MIA
Goga Bitadze,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,-2.5,-13.0,0,1,202410230MIA
Caleb Houstan,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,-13.0,0,1,202410230MIA
Paolo Banchero,31.0,12.0,24.0,0.5,4.0,8.0,0.5,5.0,6.0,0.833,4.0,7.0,11.0,3.0,1.0,1.0,0.0,2.0,33.0,28.5,42.0,1,1,202410230MIA
Cory Joseph,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-13.0,0,1,202410230MIA
Moritz Wagner,16.0,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,2.0,7.0,6.8,0.0,0,1,202410230MIA
Jett Howard,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-13.0,0,1,202410230MIA
Alec Burks,,,,,,,,,,,,,,,,,,,,,,0,0,202410230MIA
Tyler Herro,28.0,5.0,10.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,14.0,11.9,-27.0,1,0,202410230MIA
Haywood Highsmith,30.0,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,2.0,2.0,1.0,1.0,3.0,9.0,8.8,-6.0,0,0,202410230MIA
Thomas Bryant,16.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,7.0,8.4,-2.0,0,0,202410230MIA
Kevin Love,,,,,,,,,,,,,,,,,,,,,,0,0,202410230MIA
Terry Rozier,32.0,5.0,15.0,0.333,2.0,7.0,0.286,7.0,7.0,1.0,0.0,6.0,6.0,5.0,0.0,2.0,3.0,0.0,19.0,14.2,-14.0,1,0,202410230MIA
Nikola Jović,24.0,7.0,15.0,0.467,1.0,7.0,0.143,0.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,15.0,8.6,0.0,1,0,202410230MIA
Kel'el Ware,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.8,13.0,0,0,202410230MIA
Dru Smith,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4,13.0,0,0,202410230MIA
Jimmy Butler,25.0,1.0,8.0,0.125,0.0,2.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.8,-30.0,1,0,202410230MIA
Duncan Robinson,19.0,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,1.3,-2.0,0,0,202410230MIA
Bam Adebayo,25.0,1.0,5.0,0.2,0.0,2.0,0.0,7.0,10.0,0.7,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,7.7,-30.0,1,0,202410230MIA
Pelle Larsson,6.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.7,13.0,0,0,202410230MIA
Josh Richardson,,,,,,,,,,,,,,,,,,,,,,0,0,202410230MIA
Jaime Jaquez Jr.,19.0,4.0,9.0,0.444,2.0,2.0,1.0,3.0,5.0,0.6,2.0,3.0,5.0,3.0,0.0,0.0,2.0,4.0,13.0,8.3,-23.0,0,0,202410230MIA
Ayo Dosunmu,24.0,4.0,6.0,0.667,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,8.0,5.9,-13.0,0,0,202410230NOP
Nikola Vučević,30.0,8.0,12.0,0.667,1.0,2.0,0.5,4.0,5.0,0.8,2.0,9.0,11.0,1.0,0.0,0.0,1.0,3.0,21.0,18.0,-14.0,1,0,202410230NOP
Lonzo Ball,13.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,5.0,4.6,4.0,0,0,202410230NOP
Chris Duarte,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,3.0,0,0,202410230NOP
Josh Giddey,30.0,5.0,11.0,0.455,0.0,1.0,0.0,4.0,7.0,0.571,1.0,4.0,5.0,3.0,0.0,0.0,3.0,1.0,14.0,7.7,-22.0,1,0,202410230NOP
Jevon Carter,,,,,,,,,,,,,,,,,,,,,,0,0,202410230NOP
Coby White,34.0,4.0,13.0,0.308,0.0,5.0,0.0,2.0,2.0,1.0,0.0,8.0,8.0,6.0,1.0,1.0,4.0,1.0,10.0,6.4,-6.0,1,0,202410230NOP
Zach LaVine,36.0,10.0,17.0,0.588,5.0,8.0,0.625,2.0,3.0,0.667,1.0,4.0,5.0,3.0,0.0,0.0,7.0,4.0,27.0,14.1,-15.0,1,0,202410230NOP
Matas Buzelis,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2,8.0,0,0,202410230NOP
Dalen Terry,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,202410230NOP
Julian Phillips,11.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-9.0,0,0,202410230NOP
Talen Horton-Tucker,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2,4.0,0,0,202410230NOP
Jalen Smith,17.0,5.0,8.0,0.625,1.0,3.0,0.333,4.0,4.0,1.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,15.0,14.3,2.0,0,0,202410230NOP
Patrick Williams,24.0,2.0,7.0,0.286,1.0,4.0,0.25,1.0,2.0,0.5,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,6.0,4.0,-5.0,1,0,202410230NOP
Trey Jemison,,,,,,,,,,,,,,,,,,,,,,0,1,202410230NOP
Brandon Ingram,31.0,13.0,23.0,0.565,3.0,5.0,0.6,4.0,4.0,1.0,2.0,5.0,7.0,2.0,2.0,1.0,3.0,4.0,33.0,24.5,18.0,1,1,202410230NOP
Karlo Matković,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,-3.0,0,1,202410230NOP
Jose Alvarado,12.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,3.2,-5.0,0,1,202410230NOP
Antonio Reeves,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1,-3.0,0,1,202410230NOP
Jordan Hawkins,27.0,4.0,9.0,0.444,3.0,6.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,2.0,1.0,13.0,9.4,-1.0,0,1,202410230NOP
Herbert Jones,32.0,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,1,1,202410230NOP
Daniel Theis,18.0,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,8.0,9.7,15.0,1,1,202410230NOP
Jeremiah Robinson-Earl,6.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,6.3,-7.0,0,1,202410230NOP
Javonte Green,25.0,3.0,3.0,1.0,0.0,0.0,,3.0,4.0,0.75,0.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,9.0,12.3,14.0,0,1,202410230NOP
CJ McCollum,29.0,9.0,19.0,0.474,5.0,11.0,0.455,0.0,0.0,,0.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,23.0,18.7,18.0,1,1,202410230NOP
Yves Missi,22.0,5.0,8.0,0.625,0.0,0.0,,2.0,2.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,1.0,2.0,12.0,13.7,4.0,0,1,202410230NOP
Torrey Craig,,,,,,,,,,,,,,,,,,,,,,0,0,202410230NOP
Dejounte Murray,29.0,4.0,15.0,0.267,0.0,3.0,0.0,6.0,7.0,0.857,0.0,8.0,8.0,10.0,1.0,0.0,1.0,0.0,14.0,14.1,5.0,1,1,202410230NOP
Gary Trent Jr.,34.0,3.0,6.0,0.5,2.0,5.0,0.4,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,6.6,11.0,1,1,202410230PHI
Lester Quiñones,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0,0,202410230PHI
Ricky Council IV,9.0,1.0,2.0,0.5,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,4.9,1.0,0,0,202410230PHI
A.J. Green,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,4.0,0,1,202410230PHI
Justin Edwards,,,,,,,,,,,,,,,,,,,,,,0,0,202410230PHI
Tyler Smith,2.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,-1.0,0,1,202410230PHI
AJ Johnson,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0,1,202410230PHI
Andre Jackson Jr.,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202410230PHI
Delon Wright,13.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.3,2.0,0,1,202410230PHI
Ryan Rollins,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,0.0,0,1,202410230PHI
Brook Lopez,35.0,3.0,11.0,0.273,1.0,6.0,0.167,3.0,4.0,0.75,1.0,7.0,8.0,6.0,0.0,6.0,4.0,4.0,10.0,8.7,18.0,1,1,202410230PHI
MarJon Beauchamp,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202410230PHI
Chris Livingston,,,,,,,,,,,,,,,,,,,,,,0,1,202410230PHI
Bobby Portis,25.0,7.0,10.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,16.0,12.3,8.0,0,1,202410230PHI
Tyrese Maxey,38.0,10.0,31.0,0.323,2.0,9.0,0.222,3.0,4.0,0.75,0.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,25.0,11.1,-13.0,1,0,202410230PHI
Caleb Martin,37.0,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,4.0,5.0,9.0,3.0,0.0,1.0,3.0,4.0,12.0,9.5,-20.0,0,0,202410230PHI
Paul George,,,,,,,,,,,,,,,,,,,,,,0,0,202410230PHI
Jeff Dowtin,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,202410230PHI
Reggie Jackson,,,,,,,,,,,,,,,,,,,,,,0,0,202410230PHI
Andre Drummond,25.0,4.0,8.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,5.0,8.0,13.0,0.0,0.0,0.0,1.0,5.0,10.0,8.9,-6.0,1,0,202410230PHI
KJ Martin,15.0,1.0,3.0,0.333,0.0,0.0,,1.0,2.0,0.5,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,-12.0,1,0,202410230PHI
Kelly Oubre Jr.,30.0,8.0,18.0,0.444,1.0,6.0,0.167,4.0,6.0,0.667,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,21.0,9.5,-20.0,1,0,202410230PHI
Giannis Antetokounmpo,31.0,8.0,11.0,0.727,0.0,0.0,,9.0,16.0,0.563,1.0,13.0,14.0,7.0,0.0,1.0,3.0,4.0,25.0,23.3,7.0,1,1,202410230PHI
Damian Lillard,38.0,9.0,19.0,0.474,6.0,12.0,0.5,6.0,7.0,0.857,3.0,6.0,9.0,6.0,0.0,0.0,3.0,1.0,30.0,24.6,19.0,1,1,202410230PHI
Taurean Prince,30.0,6.0,7.0,0.857,4.0,5.0,0.8,0.0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,16.0,16.3,2.0,1,1,202410230PHI
Adem Bona,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0,0,202410230PHI
Kyle Lowry,24.0,4.0,7.0,0.571,3.0,5.0,0.6,2.0,4.0,0.5,0.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,13.0,13.9,-11.0,0,0,202410230PHI
Guerschon Yabusele,25.0,4.0,8.0,0.5,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,4.0,3.0,3.0,0.0,3.0,6.0,10.0,6.9,-12.0,0,0,202410230PHI
Jared McCain,3.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7,3.0,0,0,202410230PHI
Eric Gordon,22.0,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.2,6.0,1,0,202410230PHI
Pat Connaughton,20.0,4.0,9.0,0.444,1.0,5.0,0.2,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,9.0,6.9,5.0,0,1,202410230PHI
Brandin Podziemski,24.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,,4.0,3.0,7.0,4.0,1.0,0.0,3.0,3.0,0.0,-0.2,35.0,0,1,202410230POR
Deandre Ayton,30.0,5.0,12.0,0.417,0.0,2.0,0.0,0.0,0.0,,2.0,9.0,11.0,2.0,2.0,0.0,1.0,2.0,10.0,9.3,-19.0,1,0,202410230POR
Andrew Wiggins,23.0,8.0,15.0,0.533,4.0,7.0,0.571,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,20.0,14.3,9.0,1,1,202410230POR
Dalano Banton,8.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.6,-10.0,0,0,202410230POR
Jonathan Kuminga,19.0,3.0,9.0,0.333,0.0,2.0,0.0,4.0,6.0,0.667,1.0,3.0,4.0,1.0,0.0,1.0,4.0,3.0,10.0,1.9,0.0,1,1,202410230POR
Kevon Looney,14.0,0.0,2.0,0.0,0.0,0.0,,2.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,4.5,14.0,0,1,202410230POR
De'Anthony Melton,19.0,4.0,11.0,0.364,2.0,8.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,11.0,8.7,3.0,0,1,202410230POR
Moses Moody,14.0,5.0,11.0,0.455,3.0,8.0,0.375,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,15.0,10.1,10.0,0,1,202410230POR
Buddy Hield,14.0,8.0,12.0,0.667,5.0,7.0,0.714,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,22.0,17.6,21.0,0,1,202410230POR
Jerami Grant,33.0,6.0,18.0,0.333,2.0,8.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,16.0,9.4,-16.0,1,0,202410230POR
Toumani Camara,29.0,3.0,8.0,0.375,2.0,4.0,0.5,3.0,4.0,0.75,4.0,2.0,6.0,4.0,2.0,0.0,2.0,4.0,11.0,10.8,-22.0,1,0,202410230POR
Robert Williams,,,,,,,,,,,,,,,,,,,,,,0,0,202410230POR
Trayce Jackson-Davis,24.0,5.0,5.0,1.0,0.0,0.0,,4.0,5.0,0.8,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,14.0,15.7,6.0,1,1,202410230POR
Gary Payton II,14.0,3.0,4.0,0.75,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,8.0,10.8,26.0,0,1,202410230POR
Kyle Anderson,14.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,7.1,5.0,0,1,202410230POR
Matisse Thybulle,,,,,,,,,,,,,,,,,,,,,,0,0,202410230POR
Anfernee Simons,32.0,5.0,12.0,0.417,2.0,7.0,0.286,3.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,5.0,3.0,15.0,6.1,-16.0,1,0,202410230POR
Lindy Waters III,5.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,6.6,8.0,0,1,202410230POR
Stephen Curry,25.0,4.0,10.0,0.4,3.0,7.0,0.429,6.0,6.0,1.0,0.0,9.0,9.0,10.0,2.0,0.0,2.0,0.0,17.0,21.3,23.0,1,1,202410230POR
Kris Murray,9.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.6,-18.0,0,0,202410230POR
Donovan Clingan,12.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.9,-9.0,0,0,202410230POR
Gui Santos,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.9,8.0,0,1,202410230POR
Draymond Green,20.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,6.0,3.0,1.0,2.0,3.0,3.0,8.0,8.8,12.0,1,1,202410230POR
Shaedon Sharpe,,,,,,,,,,,,,,,,,,,,,,0,0,202410230POR
Rayan Rupert,16.0,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,6.0,5.9,-16.0,0,0,202410230POR
Duop Reath,3.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4,-3.0,0,0,202410230POR
Deni Avdija,27.0,4.0,10.0,0.4,0.0,3.0,0.0,7.0,8.0,0.875,2.0,5.0,7.0,2.0,2.0,2.0,4.0,2.0,15.0,12.1,-13.0,1,0,202410230POR
Scoot Henderson,27.0,7.0,18.0,0.389,0.0,5.0,0.0,8.0,9.0,0.889,1.0,3.0,4.0,4.0,0.0,0.0,2.0,3.0,22.0,13.0,-31.0,0,0,202410230POR
Jabari Walker,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,-7.0,0,0,202410230POR
Craig Porter Jr.,8.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,-1.0,0,1,202410230TOR
Dean Wade,19.0,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,1.0,7.0,8.0,1.0,2.0,0.0,0.0,3.0,5.0,6.6,8.0,1,1,202410230TOR
Jaylon Tyson,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,1.8,2.0,0,1,202410230TOR
Darius Garland,22.0,3.0,12.0,0.25,1.0,6.0,0.167,0.0,0.0,,0.0,1.0,1.0,6.0,0.0,0.0,2.0,4.0,7.0,0.7,1.0,1,1,202410230TOR
Ty Jerome,18.0,6.0,7.0,0.857,2.0,2.0,1.0,0.0,0.0,,1.0,1.0,2.0,6.0,2.0,0.0,2.0,1.0,14.0,16.3,16.0,0,1,202410230TOR
Evan Mobley,26.0,9.0,14.0,0.643,1.0,2.0,0.5,6.0,6.0,1.0,4.0,5.0,9.0,3.0,2.0,3.0,1.0,2.0,25.0,27.5,31.0,1,1,202410230TOR
Caris LeVert,20.0,8.0,9.0,0.889,2.0,2.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,19.0,18.2,19.0,0,1,202410230TOR
Jarrett Allen,26.0,5.0,7.0,0.714,0.0,0.0,,4.0,5.0,0.8,2.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,14.0,16.7,8.0,1,1,202410230TOR
Tristan Thompson,8.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,-1.0,0,1,202410230TOR
Georges Niang,18.0,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,8.0,14.0,0,1,202410230TOR
Isaac Okoro,19.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.9,9.0,0,1,202410230TOR
Sam Merrill,16.0,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,4.1,13.0,0,1,202410230TOR
Donovan Mitchell,27.0,7.0,14.0,0.5,2.0,5.0,0.4,5.0,7.0,0.714,0.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,21.0,16.8,31.0,1,1,202410230TOR
Davion Mitchell,24.0,4.0,10.0,0.4,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,8.0,1.7,-20.0,0,0,202410230TOR
