name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
T.J. McConnell,6.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0,1,202310250IND
Jordan Nwora,5.0,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0,1,202310250IND
Ben Sheppard,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,202310250IND
Jarace Walker,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0,1,202310250IND
Daniel Theis,,,,,,,,,,,,,,,,,,,,,0,1,202310250IND
Scoot Henderson,35.0,5.0,11.0,0.455,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,4.0,2.0,11.0,-16.0,1,0,202310250LAC
Jerami Grant,29.0,5.0,12.0,0.417,0.0,4.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,13.0,-22.0,1,0,202310250LAC
Anfernee Simons,27.0,6.0,14.0,0.429,2.0,6.0,0.333,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,18.0,-27.0,1,0,202310250LAC
Deandre Ayton,23.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,3.0,9.0,12.0,1.0,3.0,1.0,3.0,5.0,4.0,-5.0,1,0,202310250LAC
Matisse Thybulle,20.0,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,8.0,-12.0,1,0,202310250LAC
Shaedon Sharpe,28.0,6.0,14.0,0.429,1.0,6.0,0.167,1.0,1.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,0.0,4.0,14.0,10.0,0,0,202310250LAC
Robert Williams,23.0,5.0,7.0,0.714,0.0,0.0,,0.0,1.0,0.0,2.0,5.0,7.0,0.0,3.0,1.0,2.0,4.0,10.0,-23.0,0,0,202310250LAC
Malcolm Brogdon,22.0,8.0,16.0,0.5,3.0,5.0,0.6,1.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,20.0,-5.0,0,0,202310250LAC
Toumani Camara,15.0,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,13.0,0,0,202310250LAC
Jabari Walker,6.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,12.0,0,0,202310250LAC
Kris Murray,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,202310250LAC
Rayan Rupert,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,202310250LAC
Moses Brown,,,,,,,,,,,,,,,,,,,,,0,0,202310250LAC
Paul George,31.0,11.0,17.0,0.647,4.0,7.0,0.571,1.0,1.0,1.0,0.0,3.0,3.0,6.0,3.0,0.0,4.0,2.0,27.0,23.0,1,1,202310250LAC
Russell Westbrook,28.0,5.0,8.0,0.625,1.0,2.0,0.5,0.0,0.0,,2.0,3.0,5.0,13.0,0.0,0.0,3.0,3.0,11.0,30.0,1,1,202310250LAC
Kawhi Leonard,28.0,9.0,17.0,0.529,5.0,5.0,1.0,0.0,0.0,,1.0,4.0,5.0,6.0,1.0,1.0,4.0,2.0,23.0,25.0,1,1,202310250LAC
Ivica Zubac,25.0,8.0,10.0,0.8,0.0,0.0,,4.0,5.0,0.8,5.0,7.0,12.0,0.0,0.0,4.0,2.0,3.0,20.0,25.0,1,1,202310250LAC
Robert Covington,23.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,2.0,3.0,1.0,0.0,2.0,5.0,26.0,1,1,202310250LAC
Norman Powell,22.0,2.0,6.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,-4.0,0,1,202310250LAC
Bones Hyland,21.0,6.0,11.0,0.545,3.0,8.0,0.375,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,17.0,-4.0,0,1,202310250LAC
Mason Plumlee,17.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,-6.0,0,1,202310250LAC
Kenyon Martin Jr.,13.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,-17.0,0,1,202310250LAC
Nicolas Batum,9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,0,1,202310250LAC
Kobe Brown,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,0,1,202310250LAC
Moussa Diabaté,4.0,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,-10.0,0,1,202310250LAC
Amir Coffey,3.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-7.0,0,1,202310250LAC
Jordan Miller,3.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,0,1,202310250LAC
Herbert Jones,38.0,4.0,8.0,0.5,2.0,3.0,0.667,3.0,5.0,0.6,3.0,5.0,8.0,3.0,1.0,1.0,3.0,3.0,13.0,2.0,1,1,202310250MEM
CJ McCollum,37.0,8.0,16.0,0.5,6.0,11.0,0.545,2.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,3.0,24.0,-1.0,1,1,202310250MEM
Brandon Ingram,35.0,7.0,18.0,0.389,0.0,3.0,0.0,5.0,6.0,0.833,0.0,7.0,7.0,6.0,2.0,0.0,5.0,3.0,19.0,-2.0,1,1,202310250MEM
Zion Williamson,31.0,9.0,17.0,0.529,0.0,0.0,,5.0,7.0,0.714,4.0,3.0,7.0,3.0,0.0,0.0,3.0,1.0,23.0,-8.0,1,1,202310250MEM
Jonas Valančiūnas,29.0,4.0,7.0,0.571,2.0,4.0,0.5,2.0,2.0,1.0,0.0,12.0,12.0,1.0,0.0,1.0,3.0,1.0,12.0,16.0,1,1,202310250MEM
Dyson Daniels,18.0,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,0.0,2.0,1.0,2.0,4.0,6.0,-2.0,0,1,202310250MEM
Larry Nance Jr.,14.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,0.0,1.0,0.0,2.0,1.0,2.0,-4.0,0,1,202310250MEM
Matt Ryan,13.0,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,20.0,0,1,202310250MEM
Kira Lewis Jr.,10.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,202310250MEM
Jordan Hawkins,9.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,14.0,0,1,202310250MEM
Kaiser Gates,,,,,,,,,,,,,,,,,,,,,0,1,202310250MEM
E.J. Liddell,,,,,,,,,,,,,,,,,,,,,0,1,202310250MEM
Cody Zeller,,,,,,,,,,,,,,,,,,,,,0,1,202310250MEM
Desmond Bane,36.0,11.0,22.0,0.5,5.0,10.0,0.5,4.0,5.0,0.8,0.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,31.0,6.0,1,0,202310250MEM
Jaren Jackson Jr.,35.0,2.0,9.0,0.222,0.0,5.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,0.0,5.0,3.0,5.0,8.0,-1.0,1,0,202310250MEM
Xavier Tillman Sr.,33.0,7.0,16.0,0.438,1.0,5.0,0.2,2.0,2.0,1.0,4.0,8.0,12.0,4.0,3.0,1.0,0.0,2.0,17.0,3.0,1,0,202310250MEM
Marcus Smart,32.0,6.0,11.0,0.545,2.0,6.0,0.333,3.0,6.0,0.5,0.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,17.0,3.0,1,0,202310250MEM
Ziaire Williams,29.0,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,9.0,-8.0,1,0,202310250MEM
David Roddy,27.0,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,9.0,-3.0,0,0,202310250MEM
Derrick Rose,15.0,3.0,11.0,0.273,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,-10.0,0,0,202310250MEM
Luke Kennard,14.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,-14.0,0,0,202310250MEM
Jake LaRavia,14.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,-11.0,0,0,202310250MEM
Jacob Gilyard,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
Gregory Jackson II,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
John Konchar,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
Kenneth Lofton Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
Ja Morant,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
Vince Williams Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310250MEM
Cade Cunningham,35.0,13.0,27.0,0.481,4.0,9.0,0.444,0.0,0.0,,0.0,3.0,3.0,9.0,1.0,1.0,3.0,5.0,30.0,-2.0,1,0,202310250MIA
Isaiah Stewart,34.0,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,,6.0,8.0,14.0,2.0,0.0,0.0,1.0,3.0,14.0,7.0,1,0,202310250MIA
Jalen Duren,31.0,8.0,11.0,0.727,0.0,0.0,,1.0,3.0,0.333,6.0,8.0,14.0,4.0,0.0,4.0,4.0,4.0,17.0,-4.0,1,0,202310250MIA
Killian Hayes,30.0,4.0,12.0,0.333,0.0,6.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,10.0,1.0,1,0,202310250MIA
Ausar Thompson,26.0,1.0,7.0,0.143,1.0,2.0,0.5,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,5.0,2.0,2.0,4.0,-14.0,1,0,202310250MIA
Alec Burks,24.0,2.0,8.0,0.25,2.0,5.0,0.4,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0,0,0,202310250MIA
Jaden Ivey,17.0,1.0,7.0,0.143,0.0,2.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,-2.0,0,0,202310250MIA
Marvin Bagley III,16.0,3.0,3.0,1.0,0.0,0.0,,2.0,2.0,1.0,2.0,6.0,8.0,3.0,0.0,1.0,1.0,1.0,8.0,3.0,0,0,202310250MIA
Joe Harris,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,0,0,202310250MIA
Marcus Sasser,10.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0,0,202310250MIA
Malcolm Cazalon,,,,,,,,,,,,,,,,,,,,,0,0,202310250MIA
Jared Rhoden,,,,,,,,,,,,,,,,,,,,,0,0,202310250MIA
Stanley Umude,,,,,,,,,,,,,,,,,,,,,0,0,202310250MIA
James Wiseman,,,,,,,,,,,,,,,,,,,,,0,0,202310250MIA
Tyler Herro,34.0,7.0,24.0,0.292,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,16.0,6.0,1,1,202310250MIA
Jimmy Butler,34.0,6.0,18.0,0.333,0.0,0.0,,7.0,9.0,0.778,8.0,5.0,13.0,4.0,2.0,0.0,0.0,0.0,19.0,-3.0,1,1,202310250MIA
Bam Adebayo,32.0,7.0,13.0,0.538,0.0,0.0,,8.0,10.0,0.8,2.0,6.0,8.0,3.0,0.0,2.0,2.0,3.0,22.0,-4.0,1,1,202310250MIA
Kyle Lowry,31.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,4.0,1,1,202310250MIA
Kevin Love,27.0,4.0,9.0,0.444,3.0,6.0,0.5,2.0,2.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,1.0,5.0,13.0,5.0,1,1,202310250MIA
Duncan Robinson,22.0,6.0,10.0,0.6,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,-3.0,0,1,202310250MIA
Caleb Martin,19.0,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,-5.0,0,1,202310250MIA
Thomas Bryant,15.0,2.0,5.0,0.4,0.0,0.0,,4.0,5.0,0.8,2.0,4.0,6.0,3.0,1.0,0.0,1.0,0.0,8.0,5.0,0,1,202310250MIA
Jaime Jaquez Jr.,13.0,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,6.0,4.0,0,1,202310250MIA
Dru Smith,8.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-4.0,0,1,202310250MIA
Jamal Cain,,,,,,,,,,,,,,,,,,,,,0,1,202310250MIA
R.J. Hampton,,,,,,,,,,,,,,,,,,,,,0,1,202310250MIA
Nikola Jović,,,,,,,,,,,,,,,,,,,,,0,1,202310250MIA
Orlando Robinson,,,,,,,,,,,,,,,,,,,,,0,1,202310250MIA
Jayson Tatum,38.0,13.0,22.0,0.591,3.0,8.0,0.375,5.0,6.0,0.833,0.0,11.0,11.0,4.0,2.0,1.0,4.0,3.0,34.0,0.0,1,1,202310250NYK
Jaylen Brown,38.0,4.0,11.0,0.364,0.0,4.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,5.0,1.0,0.0,2.0,5.0,11.0,8.0,1,1,202310250NYK
Kristaps Porziņģis,37.0,8.0,15.0,0.533,5.0,9.0,0.556,9.0,10.0,0.9,1.0,7.0,8.0,0.0,0.0,4.0,1.0,4.0,30.0,13.0,1,1,202310250NYK
Jrue Holiday,34.0,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,3.0,2.0,3.0,9.0,3.0,1,1,202310250NYK
Derrick White,31.0,4.0,6.0,0.667,1.0,3.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,2.0,2.0,1.0,1.0,3.0,12.0,7.0,1,1,202310250NYK
Al Horford,25.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,3.0,4.0,7.0,2.0,0.0,0.0,3.0,2.0,8.0,-7.0,0,1,202310250NYK
Sam Hauser,13.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0,1,202310250NYK
Payton Pritchard,11.0,1.0,4.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,-8.0,0,1,202310250NYK
Luke Kornet,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0,1,202310250NYK
Dalano Banton,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
Oshae Brissett,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
Neemias Queta,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
Jordan Walsh,,,,,,,,,,,,,,,,,,,,,0,1,202310250NYK
RJ Barrett,36.0,8.0,20.0,0.4,2.0,5.0,0.4,6.0,7.0,0.857,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,24.0,6.0,1,0,202310250NYK
Julius Randle,34.0,5.0,22.0,0.227,3.0,8.0,0.375,1.0,5.0,0.2,4.0,7.0,11.0,7.0,2.0,0.0,0.0,3.0,14.0,-13.0,1,0,202310250NYK
Jalen Brunson,32.0,6.0,21.0,0.286,3.0,8.0,0.375,0.0,1.0,0.0,1.0,2.0,3.0,6.0,3.0,0.0,2.0,3.0,15.0,-9.0,1,0,202310250NYK
Quentin Grimes,23.0,4.0,7.0,0.571,3.0,6.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,-1.0,1,0,202310250NYK
Mitchell Robinson,22.0,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,0.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1,0,202310250NYK
Immanuel Quickley,28.0,7.0,11.0,0.636,5.0,7.0,0.714,5.0,6.0,0.833,2.0,4.0,6.0,4.0,1.0,0.0,2.0,3.0,24.0,-3.0,0,0,202310250NYK
Isaiah Hartenstein,25.0,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,0.5,5.0,3.0,8.0,2.0,0.0,0.0,1.0,5.0,7.0,-5.0,0,0,202310250NYK
Josh Hart,22.0,2.0,4.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,-1.0,0,0,202310250NYK
Donte DiVincenzo,15.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,202310250NYK
Ryan Arcidiacono,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
Evan Fournier,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
DaQuan Jeffries,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
Miles McBride,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
Jericho Sims,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
Dylan Windler,,,,,,,,,,,,,,,,,,,,,0,0,202310250NYK
Fred VanVleet,33.0,5.0,13.0,0.385,4.0,6.0,0.667,0.0,0.0,,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,14.0,-3.0,1,0,202310250ORL
Jalen Green,29.0,2.0,10.0,0.2,0.0,1.0,0.0,6.0,7.0,0.857,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,10.0,-12.0,1,0,202310250ORL
Alperen Şengün,28.0,6.0,11.0,0.545,0.0,1.0,0.0,2.0,4.0,0.5,2.0,6.0,8.0,6.0,0.0,0.0,1.0,4.0,14.0,-2.0,1,0,202310250ORL
Jabari Smith Jr.,26.0,3.0,9.0,0.333,0.0,4.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,1.0,0.0,1.0,6.0,7.0,-8.0,1,0,202310250ORL
Dillon Brooks,26.0,5.0,7.0,0.714,4.0,6.0,0.667,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,2.0,4.0,14.0,-15.0,1,0,202310250ORL
Amen Thompson,21.0,3.0,10.0,0.3,1.0,7.0,0.143,1.0,2.0,0.5,1.0,4.0,5.0,2.0,0.0,0.0,4.0,2.0,8.0,-34.0,0,0,202310250ORL
Jae'Sean Tate,15.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,-11.0,0,0,202310250ORL
Jeff Green,13.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,-11.0,0,0,202310250ORL
Reggie Bullock,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,-5.0,0,0,202310250ORL
Cam Whitmore,9.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,0,0,202310250ORL
Jock Landale,8.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,-9.0,0,0,202310250ORL
Jermaine Samuels,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,0,0,202310250ORL
Jeenathan Williams,4.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-9.0,0,0,202310250ORL
Aaron Holiday,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0,0,202310250ORL
Boban Marjanović,,,,,,,,,,,,,,,,,,,,,0,0,202310250ORL
Paolo Banchero,27.0,3.0,6.0,0.5,0.0,1.0,0.0,6.0,7.0,0.857,0.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,12.0,13.0,1,1,202310250ORL
Franz Wagner,27.0,5.0,12.0,0.417,3.0,7.0,0.429,6.0,6.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,19.0,10.0,1,1,202310250ORL
Wendell Carter Jr.,26.0,4.0,10.0,0.4,0.0,2.0,0.0,0.0,0.0,,4.0,4.0,8.0,1.0,2.0,0.0,2.0,3.0,8.0,8.0,1,1,202310250ORL
Markelle Fultz,24.0,5.0,9.0,0.556,0.0,0.0,,0.0,0.0,,3.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,10.0,12.0,1,1,202310250ORL
Jalen Suggs,20.0,3.0,12.0,0.25,2.0,7.0,0.286,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,1,1,202310250ORL
Cole Anthony,24.0,8.0,12.0,0.667,1.0,2.0,0.5,3.0,3.0,1.0,1.0,7.0,8.0,2.0,0.0,0.0,0.0,2.0,20.0,17.0,0,1,202310250ORL
Joe Ingles,18.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,9.0,0,1,202310250ORL
Gary Harris,16.0,5.0,8.0,0.625,1.0,4.0,0.25,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,0,1,202310250ORL
Moritz Wagner,15.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,13.0,0,1,202310250ORL
Jonathan Isaac,14.0,4.0,6.0,0.667,1.0,3.0,0.333,2.0,3.0,0.667,1.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,11.0,10.0,0,1,202310250ORL
Goga Bitadze,4.0,2.0,2.0,1.0,0.0,0.0,,3.0,4.0,0.75,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,9.0,0,1,202310250ORL
Anthony Black,4.0,2.0,2.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,9.0,0,1,202310250ORL
Caleb Houstan,4.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0,1,202310250ORL
Jett Howard,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,202310250ORL
Chuma Okeke,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,202310250ORL
Kyrie Irving,36.0,10.0,24.0,0.417,1.0,8.0,0.125,1.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,22.0,1.0,1,1,202310250SAS
Grant Williams,35.0,6.0,11.0,0.545,4.0,8.0,0.5,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,3.0,4.0,17.0,2.0,1,1,202310250SAS
Luka Dončić,34.0,13.0,25.0,0.52,3.0,11.0,0.273,4.0,7.0,0.571,1.0,12.0,13.0,10.0,2.0,0.0,4.0,1.0,33.0,4.0,1,1,202310250SAS
Maxi Kleber,23.0,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,1.0,0.0,3.0,6.0,-12.0,1,1,202310250SAS
Derrick Jones Jr.,11.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1,1,202310250SAS
Dereck Lively II,30.0,7.0,8.0,0.875,0.0,0.0,,2.0,3.0,0.667,5.0,5.0,10.0,1.0,1.0,1.0,1.0,4.0,16.0,20.0,0,1,202310250SAS
Josh Green,29.0,3.0,5.0,0.6,2.0,2.0,1.0,3.0,4.0,0.75,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,11.0,4.0,0,1,202310250SAS
Tim Hardaway Jr.,27.0,5.0,14.0,0.357,3.0,10.0,0.3,4.0,4.0,1.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,17.0,9.0,0,1,202310250SAS
Dante Exum,7.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0,1,202310250SAS
Seth Curry,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,202310250SAS
Jaden Hardy,,,,,,,,,,,,,,,,,,,,,0,1,202310250SAS
Richaun Holmes,,,,,,,,,,,,,,,,,,,,,0,1,202310250SAS
Markieff Morris,,,,,,,,,,,,,,,,,,,,,0,1,202310250SAS
Dwight Powell,,,,,,,,,,,,,,,,,,,,,0,1,202310250SAS
Olivier-Maxence Prosper,,,,,,,,,,,,,,,,,,,,,0,1,202310250SAS
