name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id,fanta_score,fanta_value,fanta_gain
Brandon Clarke,24.0,6.0,6.0,1.0,0.0,0.0,,0.0,1.0,0.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0,2.0,12.0,13.6,9.0,1,1,202411230CHI,24.675,7.353164312226414,0.29945822612545697
Luke Kennard,23.0,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,10.0,10.0,2.0,0,1,202411230CHI,15.4875,5.179368383149465,0.16137792958981578
John Konchar,,,,,,,,,,,,,,,,,,,,,,0,1,202411230CHI,,5.209704444018409,-0.1
Cam Spencer,11.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,10.0,0,1,202411230CHI,3.1500000000000004,4.0,-0.10124999999999998
Jaren Jackson Jr.,26.0,7.0,15.0,0.467,3.0,7.0,0.429,6.0,8.0,0.75,2.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,23.0,19.5,4.0,1,1,202411230CHI,32.025,14.449238444506186,0.15749661779813795
Jaylen Wells,31.0,10.0,14.0,0.714,6.0,10.0,0.6,0.0,0.0,,1.0,3.0,4.0,6.0,0.0,0.0,0.0,3.0,26.0,24.8,10.0,1,1,202411230CHI,43.3125,7.728629347392353,0.769658826562664
Yuki Kawamura,,,,,,,,,,,,,,,,,,,,,,0,1,202411230CHI,,4.0,-0.1
Santi Aldama,23.0,4.0,10.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,3.0,7.0,10.0,5.0,2.0,0.0,3.0,2.0,10.0,10.1,12.0,0,1,202411230CHI,25.9875,10.510109500205443,0.18506028533063368
Jay Huff,19.0,5.0,6.0,0.833,3.0,3.0,1.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,14.0,15.3,5.0,0,1,202411230CHI,25.9875,5.914283112818224,0.4016175496577801
Zach LaVine,34.0,10.0,19.0,0.526,3.0,6.0,0.5,6.0,6.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,29.0,21.6,-18.0,1,0,202411230CHI,28.5,13.125600724231152,0.12758949466973635
Dalen Terry,12.0,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.4,-8.0,0,0,202411230CHI,-0.5,4.286091150520034,-0.2150514154695304
Jalen Smith,15.0,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,7.3,-8.0,0,0,202411230CHI,11.75,6.916622113593045,-0.018322507970352897
Nikola Vučević,28.0,9.0,14.0,0.643,2.0,4.0,0.5,6.0,6.0,1.0,4.0,4.0,8.0,3.0,1.0,0.0,5.0,3.0,26.0,20.7,-12.0,1,0,202411230CHI,29.5,17.101606454704786,-0.03358355022169146
Matas Buzelis,29.0,6.0,13.0,0.462,2.0,5.0,0.4,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,14.0,7.8,10.0,0,0,202411230CHI,10.75,4.873104122680748,0.05179090521399615
Josh Giddey,21.0,5.0,10.0,0.5,2.0,4.0,0.5,0.0,0.0,,1.0,6.0,7.0,8.0,0.0,2.0,0.0,1.0,12.0,16.1,-4.0,1,0,202411230CHI,30.25,11.827385220760567,0.23457347127306238
Desmond Bane,30.0,4.0,14.0,0.286,1.0,5.0,0.2,4.0,6.0,0.667,2.0,5.0,7.0,2.0,0.0,1.0,2.0,1.0,13.0,6.6,5.0,1,1,202411230CHI,11.55,12.515131068017794,-0.2873621969223044
Talen Horton-Tucker,17.0,4.0,7.0,0.571,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,5.0,0.0,2.0,1.0,0.0,10.0,10.8,3.0,0,0,202411230CHI,17.0,5.22761750732988,0.19869865148707377
Torrey Craig,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.2,-15.0,0,0,202411230CHI,0.0,4.209162500000001,-0.19833750000000003
Chris Duarte,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.7,9.0,0,0,202411230CHI,5.25,4.0,-0.04874999999999999
Jevon Carter,4.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.7,9.0,0,0,202411230CHI,2.0,4.0,-0.13
E.J. Liddell,4.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.4,9.0,0,0,202411230CHI,6.5,4.0,-0.017499999999999988
Coby White,29.0,4.0,11.0,0.364,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,11.0,9.5,-5.0,1,0,202411230CHI,17.5,11.660267441438764,-0.0913215024761721
Ayo Dosunmu,29.0,3.0,7.0,0.429,2.0,4.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,8.0,5.5,-25.0,1,0,202411230CHI,10.0,8.642109170685465,-0.14543969914224708
Dalano Banton,21.0,2.0,9.0,0.222,2.0,5.0,0.4,1.0,2.0,0.5,0.0,6.0,6.0,5.0,0.0,1.0,1.0,4.0,7.0,4.5,6.0,0,1,202411230HOU,13.125,6.448220557878948,0.039743533921934415
Taze Moore,,,,,,,,,,,,,,,,,,,,,,0,1,202411230HOU,,4.0,-0.1
Anfernee Simons,37.0,10.0,20.0,0.5,4.0,11.0,0.364,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,25.0,12.7,8.0,1,1,202411230HOU,23.625,9.270832004260615,0.18161001027044232
Toumani Camara,28.0,2.0,10.0,0.2,1.0,5.0,0.2,0.0,2.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,-1.3,-4.0,1,1,202411230HOU,2.8875,7.215281026810996,-0.2643980588549684
Deandre Ayton,,,,,,,,,,,,,,,,,,,,,,0,1,202411230HOU,,13.61203553990401,-0.1
Jerami Grant,33.0,6.0,12.0,0.5,4.0,7.0,0.571,6.0,6.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,5.0,22.0,15.4,5.0,1,1,202411230HOU,27.0375,10.582747714065482,0.2091244532639303
Deni Avdija,33.0,4.0,8.0,0.5,2.0,3.0,0.667,4.0,6.0,0.667,2.0,8.0,10.0,2.0,1.0,4.0,3.0,1.0,14.0,14.8,-2.0,0,1,202411230HOU,30.975,9.094896850070356,0.382308525389355
Donovan Clingan,25.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,9.0,10.0,19.0,1.0,1.0,3.0,1.0,4.0,0.0,7.7,3.0,1,1,202411230HOU,25.462500000000002,9.40374332406361,0.2234492674525002
Scoot Henderson,,,,,,,,,,,,,,,,,,,,,,0,1,202411230HOU,,8.097405440947224,-0.1
Kris Murray,14.0,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,3.6,4.0,0,1,202411230HOU,5.775,6.684738315071412,-0.1638096588253545
Duop Reath,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,5.0,0,1,202411230HOU,2.8875,4.0,-0.10781249999999999
Shaedon Sharpe,35.0,7.0,18.0,0.389,4.0,9.0,0.444,6.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,24.0,15.0,8.0,1,1,202411230HOU,23.8875,6.070251801177777,0.33929441774554975
Justin Minaya,,,,,,,,,,,,,,,,,,,,,,0,1,202411230HOU,,4.0,-0.1
Rayan Rupert,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-3.0,0,1,202411230HOU,-0.7875000000000001,4.0,-0.1996875
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,,0,0,202411230HOU,,4.0,-0.1
Jae'Sean Tate,,,,,,,,,,,,,,,,,,,,,,0,0,202411230HOU,,4.0,-0.1
Jabari Walker,,,,,,,,,,,,,,,,,,,,,,0,1,202411230HOU,,4.0,-0.1
Dillon Brooks,31.0,5.0,11.0,0.455,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,3.0,13.0,9.7,0.0,1,0,202411230HOU,16.25,8.321339495275211,0.03328766776190106
Jalen Green,29.0,3.0,14.0,0.214,1.0,9.0,0.111,3.0,4.0,0.75,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,4.0,-8.0,1,0,202411230HOU,5.5,10.560235789432065,-0.3536236759418251
Amen Thompson,34.0,7.0,11.0,0.636,1.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,7.0,2.0,1.0,0.0,2.0,2.0,19.0,17.4,-3.0,0,0,202411230HOU,24.5,10.736764824852616,0.13544040092317522
Alperen Sengun,35.0,7.0,17.0,0.412,0.0,0.0,,8.0,11.0,0.727,2.0,3.0,5.0,5.0,2.0,0.0,2.0,3.0,22.0,16.3,-3.0,1,0,202411230HOU,23.0,17.288151686576356,-0.2125307077444355
Tari Eason,19.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,3.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,4.1,-2.0,0,0,202411230HOU,7.25,9.482017597470442,-0.2570060648022721
Jock Landale,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5,-3.0,0,0,202411230HOU,6.5,4.892937747285469,-0.060400207987273385
Reed Sheppard,11.0,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.2,-5.0,0,0,202411230HOU,3.5,5.430161591204899,-0.1642484519415921
Jeff Green,,,,,,,,,,,,,,,,,,,,,,0,0,202411230HOU,,7.903241889076746,-0.1
Jabari Smith Jr.,37.0,3.0,10.0,0.3,3.0,7.0,0.429,5.0,6.0,0.833,2.0,6.0,8.0,1.0,0.0,3.0,1.0,3.0,14.0,11.6,-2.0,1,0,202411230HOU,23.0,10.535901394241257,0.105638154198056
Jack McVeigh,,,,,,,,,,,,,,,,,,,,,,0,0,202411230HOU,,4.0,-0.1
Fred VanVleet,28.0,4.0,13.0,0.308,0.0,6.0,0.0,0.0,0.0,,0.0,5.0,5.0,5.0,1.0,0.0,3.0,5.0,8.0,1.5,-4.0,1,0,202411230HOU,9.5,13.740538952526734,-0.3987688511661811
Hunter Tyson,2.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,-2.0,0,1,202411230LAL,3.9375,4.0,-0.08156249999999998
Trey Alexander,10.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6,8.0,0,1,202411230LAL,2.1,4.0,-0.1275
DeAndre Jordan,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.4,0.0,0,1,202411230LAL,5.25,4.0,-0.04874999999999999
Dario Šarić,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7,-12.0,0,1,202411230LAL,0.0,4.412196074641407,-0.20790452707734375
Julian Strawther,19.0,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,4.8,-12.0,0,1,202411230LAL,8.925,5.825338856525,-0.040853663396465956
Peyton Watson,35.0,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,,2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,11.0,10.4,28.0,1,1,202411230LAL,18.375,7.351803922040497,0.13460086231222795
Russell Westbrook,24.0,6.0,10.0,0.6,1.0,4.0,0.25,1.0,2.0,0.5,2.0,5.0,7.0,11.0,1.0,0.0,3.0,3.0,14.0,16.4,17.0,0,1,202411230LAL,36.75,10.125321644887904,0.4849324879372192
Michael Porter Jr.,36.0,10.0,15.0,0.667,4.0,7.0,0.571,0.0,1.0,0.0,1.0,10.0,11.0,4.0,1.0,0.0,2.0,2.0,24.0,21.8,30.0,1,1,202411230LAL,45.9375,12.873168104722458,0.5959632830235491
Gabe Vincent,13.0,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,3.2,3.0,0,0,202411230LAL,5.0,4.0,-0.05499999999999999
Jamal Murray,29.0,5.0,12.0,0.417,2.0,4.0,0.5,2.0,6.0,0.333,0.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,14.0,9.2,20.0,1,1,202411230LAL,15.75,14.027846052310107,-0.24869431660099972
Nikola Jokić,36.0,12.0,20.0,0.6,3.0,7.0,0.429,7.0,8.0,0.875,2.0,11.0,13.0,8.0,2.0,1.0,6.0,3.0,34.0,30.2,39.0,1,1,202411230LAL,57.75,29.239427258861497,0.13400604539396088
Austin Reaves,31.0,7.0,13.0,0.538,3.0,7.0,0.429,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,0.0,3.0,1.0,19.0,15.8,-22.0,1,0,202411230LAL,26.25,11.926612514702562,0.1251857977365286
Christian Braun,31.0,7.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,16.0,14.8,13.0,1,1,202411230LAL,23.1,10.036733243838444,0.13177696756782203
Armel Traoré,4.0,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9,1.0,0,0,202411230LAL,-1.0,4.0,-0.205
PJ Hall,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,-2.0,0,1,202411230LAL,1.05,4.0,-0.15375
LeBron James,34.0,7.0,17.0,0.412,1.0,4.0,0.25,3.0,3.0,1.0,0.0,6.0,6.0,7.0,3.0,0.0,6.0,3.0,18.0,11.4,-25.0,1,0,202411230LAL,21.0,21.261900180846627,-0.45213142213413415
D'Angelo Russell,18.0,2.0,9.0,0.222,1.0,6.0,0.167,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,7.0,3.6,0.0,0,0,202411230LAL,6.5,8.803034596924787,-0.24464560927917842
Max Christie,16.0,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,7.7,-12.0,0,0,202411230LAL,9.0,5.304988177251302,-0.014371170655820525
Maxwell Lewis,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,202411230LAL,0.0,4.0,-0.18
Anthony Davis,35.0,6.0,19.0,0.316,0.0,2.0,0.0,2.0,3.0,0.667,3.0,7.0,10.0,3.0,3.0,2.0,1.0,2.0,14.0,11.6,-26.0,1,0,202411230LAL,27.25,22.913423038550132,-0.3663393054814198
Cam Reddish,19.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,4.9,-23.0,1,0,202411230LAL,7.5,5.630121934527362,-0.06895862518715318
Zeke Nnaji,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2.0,0,1,202411230LAL,-1.05,4.0,-0.20625
Dalton Knecht,28.0,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,7.5,-17.0,0,0,202411230LAL,11.75,7.9073885563878115,-0.0650078377355513
Christian Koloko,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.2,8.0,0,0,202411230LAL,6.0,4.051618254296875,-0.03384588632812496
Rui Hachimura,22.0,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,10.0,10.4,-13.0,1,0,202411230LAL,16.25,8.687460428184004,0.01603589605415695
LaMelo Ball,39.0,17.0,38.0,0.447,6.0,17.0,0.353,10.0,13.0,0.769,0.0,5.0,5.0,10.0,1.0,0.0,4.0,3.0,50.0,33.3,7.0,1,0,202411230MIL,52.5,17.097392881094898,0.5687092359693504
Grant Williams,31.0,2.0,6.0,0.333,2.0,3.0,0.667,2.0,2.0,1.0,0.0,7.0,7.0,2.0,1.0,1.0,1.0,3.0,8.0,7.6,2.0,1,0,202411230MIL,16.5,8.337773613698744,0.03905778783618491
Brandon Miller,42.0,11.0,23.0,0.478,6.0,13.0,0.462,4.0,4.0,1.0,2.0,9.0,11.0,3.0,0.0,1.0,4.0,2.0,32.0,22.4,-5.0,1,0,202411230MIL,42.5,12.534432706582047,0.5219377258678617
A.J. Green,24.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,2.0,6.0,9.0,5.2,20.0,0,1,202411230MIL,9.7125,5.531961776697717,-0.006414429268478766
Nick Smith Jr.,,,,,,,,,,,,,,,,,,,,,,0,0,202411230MIL,,4.0,-0.1
Seth Curry,4.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,0,0,202411230MIL,1.0,10.240406766037115,-0.4563542455200734
KJ Simpson,,,,,,,,,,,,,,,,,,,,,,0,0,202411230MIL,,4.0,-0.1
Brook Lopez,38.0,4.0,9.0,0.444,3.0,7.0,0.429,2.0,2.0,1.0,1.0,7.0,8.0,2.0,1.0,3.0,1.0,4.0,13.0,13.0,2.0,1,1,202411230MIL,29.137500000000003,11.745081106429609,0.20932863896404985
Stanley Umude,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.0,-0.1
Moussa Diabaté,31.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,7.0,4.0,11.0,2.0,2.0,1.0,1.0,4.0,0.0,4.8,-2.0,1,0,202411230MIL,15.75,6.23390411540681,0.11855949194418175
Taj Gibson,4.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.3,-4.0,0,0,202411230MIL,3.0,4.0,-0.10499999999999998
Vasilije Micić,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.9,-13.0,0,0,202411230MIL,-3.0,5.16516690967255,-0.32191885961807826
Tidjane Salaün,16.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,-15.0,0,0,202411230MIL,8.75,4.7455326862433065,0.005446103789582407
Josh Green,31.0,4.0,10.0,0.4,3.0,5.0,0.6,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,11.0,6.3,-1.0,1,0,202411230MIL,14.5,9.21137774733962,-0.05446282579087203
Delon Wright,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4,2.0,0,1,202411230MIL,-1.05,4.224718485499235,-0.22655741554708436
Bobby Portis,26.0,5.0,13.0,0.385,1.0,3.0,0.333,0.0,1.0,0.0,1.0,6.0,7.0,2.0,1.0,3.0,0.0,2.0,11.0,9.7,12.0,0,1,202411230MIL,19.1625,9.379830856842045,0.05965456695508703
Andre Jackson Jr.,20.0,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,8.8,-5.0,1,1,202411230MIL,17.587500000000002,4.2596875,0.25968750000000007
Cody Martin,29.0,2.0,7.0,0.286,0.0,4.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,2.0,2.0,0.0,2.0,6.0,9.9,5.0,0,0,202411230MIL,19.5,8.026025637913651,0.13228151444385944
Damian Lillard,34.0,9.0,21.0,0.429,3.0,9.0,0.333,10.0,11.0,0.909,0.0,4.0,4.0,4.0,1.0,0.0,1.0,2.0,31.0,22.7,4.0,1,1,202411230MIL,33.6,17.752566842904667,0.043072766564701714
Gary Trent Jr.,29.0,6.0,8.0,0.75,4.0,5.0,0.8,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,16.0,12.3,13.0,0,1,202411230MIL,22.3125,6.8840520893345785,0.2597174408166953
Ryan Rollins,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.330312500000001,-0.1
Taurean Prince,21.0,2.0,5.0,0.4,2.0,3.0,0.667,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,8.0,2.6,-16.0,1,1,202411230MIL,7.0875,7.719650407138632,-0.17821651133113972
Giannis Antetokounmpo,31.0,12.0,23.0,0.522,1.0,3.0,0.333,7.0,10.0,0.7,2.0,9.0,11.0,6.0,0.0,2.0,4.0,1.0,32.0,24.8,-2.0,1,1,202411230MIL,43.575,25.139876314602233,-0.04389469545246105
MarJon Beauchamp,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.0,-0.1
Pat Connaughton,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.733852756728736,-0.1
Liam Robbins,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.0,-0.1
Chris Livingston,,,,,,,,,,,,,,,,,,,,,,0,1,202411230MIL,,4.0,-0.1
Tobias Harris,28.0,3.0,9.0,0.333,0.0,3.0,0.0,2.0,3.0,0.667,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,8.0,5.1,-19.0,1,0,202411230ORL,8.75,11.171743040134704,-0.29735961969221114
Ron Holland,15.0,1.0,6.0,0.167,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,-2.8,6.0,0,0,202411230ORL,-1.5,5.3018270187885035,-0.28909132549265204
Cole Swider,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8,6.0,0,0,202411230ORL,0.0,4.0,-0.18
Wendell Moore Jr.,14.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,7.0,5.5,-4.0,0,0,202411230ORL,9.25,4.739650225239062,0.018812293051562512
Paul Reed,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.4,8.0,0,0,202411230ORL,5.0,4.505435753962881,-0.0814079674642195
Ausar Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,202411230ORL,,9.9,-0.1
Isaiah Stewart,19.0,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,4.0,1.0,5.0,4.0,3.0,7.0,9.4,-11.0,0,0,202411230ORL,20.25,9.369036601185151,0.08863178319022846
Marcus Sasser,21.0,5.0,9.0,0.556,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,13.0,10.7,3.0,0,0,202411230ORL,14.25,4.369360625114757,0.16715054646056124
Simone Fontecchio,16.0,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,2.4,-20.0,0,0,202411230ORL,4.5,6.441398247354972,-0.1857203362627997
Tim Hardaway Jr.,26.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,-9.0,1,0,202411230ORL,1.25,6.881582633929559,-0.2915405429600316
Jalen Duren,24.0,2.0,5.0,0.4,0.0,0.0,,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,7.0,2.7,-6.0,1,0,202411230ORL,6.75,13.29715020848632,-0.4498657166302454
Malik Beasley,31.0,7.0,12.0,0.583,4.0,9.0,0.444,0.0,0.0,,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,18.0,15.5,1.0,1,0,202411230ORL,25.25,8.485611323001018,0.2611492046753448
Goga Bitadze,17.0,4.0,5.0,0.8,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,8.0,7.0,7.0,1,1,202411230ORL,14.175,8.091027023004884,-0.010179283806512784
Jaden Ivey,27.0,6.0,16.0,0.375,2.0,4.0,0.5,5.0,6.0,0.833,3.0,4.0,7.0,2.0,2.0,1.0,2.0,2.0,19.0,14.4,-16.0,1,0,202411230ORL,21.25,10.160380432270742,0.07752134088776613
Cory Joseph,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,-2.0,0,1,202411230ORL,3.1500000000000004,4.0,-0.10124999999999998
Jalen Suggs,9.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.7,-6.0,1,1,202411230ORL,4.2,9.54225005753825,-0.3396871754860956
Anthony Black,31.0,3.0,8.0,0.375,1.0,3.0,0.333,4.0,4.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,4.0,2.0,11.0,7.6,16.0,0,1,202411230ORL,12.075000000000001,6.858978433613521,-0.007098460222626557
Caleb Houstan,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-8.0,0,1,202411230ORL,-2.1,4.0,-0.23249999999999998
Cole Anthony,10.0,1.0,6.0,0.167,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,0.1,-5.0,0,1,202411230ORL,1.3125,4.90043875064674,-0.1965520877268097
Jett Howard,15.0,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,3.0,0,1,202411230ORL,11.2875,4.1021875,0.10218749999999999
Gary Harris,18.0,2.0,3.0,0.667,1.0,2.0,0.5,2.0,3.0,0.667,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,7.0,8.5,3.0,0,1,202411230ORL,12.3375,4.592515113667033,0.10656996846595138
